title,name,area,rooms,price_lower,price_upper
整租·中包公寓 2室2厅 南,长宁-中山公园-中包公寓,95.51,2,9300,9300
整租·王家堂小区 1室1厅 南,徐汇-徐家汇-王家堂小区,41.17,1,5600,5600
整租·海滨二村(宝山) 1室0厅 南,宝山-淞宝-海滨二村(宝山),29.68,1,3500,3500
整租·鸿宝一村(北区) 3室2厅 南/北,奉贤-西渡-鸿宝一村(北区),89.41,3,3000,3000
整租·西民旺苑 2室2厅 南,奉贤-南桥-西民旺苑,114.00,2,2900,2900
整租·紫竹半岛花园 1室1厅 南,闵行-吴泾-紫竹半岛花园,73.00,1,7200,7200
整租·中环和润苑 2室1厅 南,杨浦-周家嘴路-中环和润苑,65.36,2,7200,7200
整租·天山三村 2室1厅 南,长宁-中山公园-天山三村,45.00,2,6700,6700
整租·佘北家园紫鹃苑 2室1厅 南,松江-佘山-佘北家园紫鹃苑,70.63,2,3300,3300
整租·万科城 3室2厅 南/北,闵行-老闵行-万科城,91.04,3,5200,5200
整租·二轻小区 1室1厅 南,静安-西藏北路-二轻小区,38.78,1,4300,4300
整租·昱龙家园 1室1厅 南,浦东-康桥-昱龙家园,59.48,1,4300,4300
整租·证大家园(三期) 2室1厅 南,浦东-高行-证大家园(三期),96.01,2,7500,7500
整租·玉乐小区 2室1厅 南,松江-松江老城-玉乐小区,72.91,2,2900,2900
整租·新泾一村 1室1厅 南,长宁-北新泾-新泾一村,39.83,1,4700,4700
整租·百第宜山大楼 1室1厅 西南,徐汇-田林-百第宜山大楼,32.12,1,5000,5000
整租·中福浦江汇 2室1厅 南,黄浦-蓬莱公园-中福浦江汇,70.52,2,10000,10000
整租·金丰小区北区（121弄） 1室1厅 南,闵行-华漕-金丰小区北区（121弄）,49.39,1,3400,3400
整租·上海康城 2室1厅 南/北,闵行-莘闵别墅-上海康城,100.86,2,5500,5500
整租·凯欣豪园 1室1厅 南,长宁-中山公园-凯欣豪园,43.16,1,9500,9500
整租·愚园路1032弄131支弄 2室1厅 南,长宁-中山公园-愚园路1032弄131支弄,66.32,2,7000,7000
整租·中福花苑 3室2厅 复式 南,黄浦-蓬莱公园-中福花苑,101.44,3,13800,13800
整租·盛源花园 2室1厅 南,闵行-梅陇-盛源花园,74.57,2,5000,5000
整租·绿地璀璨天城 3室1厅 南/北,闵行-老闵行-绿地璀璨天城,97.00,3,4800,4800
整租·淞南大八村 1室1厅 南,宝山-淞南-淞南大八村,45.92,1,3500,3500
整租·日月新殿 3室2厅 南/北,浦东-杨思前滩-日月新殿,133.98,3,10800,10800
整租·荣成路41弄 2室1厅 南,浦东-梅园-荣成路41弄,56.59,2,8000,8000
整租·成都北路609号 1室0厅 西,静安-南京西路-成都北路609号,38.60,1,8000,8000
整租·好世皇马苑 3室2厅 南/北,嘉定-嘉定新城-好世皇马苑,140.00,3,8100,8100
整租·黎安二村(南区) 2室1厅 南/北,闵行-莘庄北广场-黎安二村(南区),57.20,2,4900,4900
整租·金鹏苑 2室1厅 南,浦东-金桥-金鹏苑,65.99,2,5500,5500
整租·闵浦新苑六村 2室2厅 南/北,闵行-闵浦-闵浦新苑六村,90.00,2,5500,5500
整租·龙盛国际商业广场(商业类) 1室1厅 南,闵行-莘庄南广场-龙盛国际商业广场(商业类),35.16,1,5100,5100
整租·学院路59号 1室1厅 南,黄浦-豫园-学院路59号,38.00,1,5300,5300
整租·荣盛名邸(公寓) 3室2厅 南,松江-莘闵别墅-荣盛名邸(公寓),110.61,3,5300,5300
整租·九龙仓静安壹号 5室2厅 南/北,静安-静安寺-九龙仓静安壹号,245.94,5,80000,80000
整租·梅园三街坊 2室1厅 南/北,浦东-梅园-梅园三街坊,49.63,2,8500,8500
整租·泗塘五村 2室1厅 南,宝山-张庙-泗塘五村,72.61,2,5200,5200
整租·申江豪城 2室2厅 南,浦东-杨思前滩-申江豪城,104.00,2,9300,9300
整租·云锦东方(公寓) 3室2厅 南/北,徐汇-龙华-云锦东方(公寓),200.59,3,58000,58000
整租·梅陇八村 1室1厅 南,徐汇-华东理工-梅陇八村,53.25,1,6200,6200
整租·国贸佘山原墅 2室2厅 复式 南,松江-佘山-国贸佘山原墅,88.50,2,6000,6000
整租·龙阳花苑 2室2厅 南/北,浦东-南码头-龙阳花苑,107.19,2,9800,9800
整租·江南新村(徐汇) 2室1厅 南/北,徐汇-斜土路-江南新村(徐汇),47.94,2,6500,6500
整租·紫薇茗庭 3室1厅 南,松江-泗泾-紫薇茗庭,83.00,3,4000,4000
整租·龙港新村 2室1厅 南,浦东-北蔡-龙港新村,54.00,2,5200,5200
整租·威海苑 3室3厅 南,黄浦-人民广场-威海苑,129.31,3,18000,18000
整租·三皇桥小区 2室1厅 南,嘉定-嘉定老城-三皇桥小区,53.12,2,2600,2600
整租·上海香港花园 2室1厅 南,闵行-华漕-上海香港花园,83.53,2,4200,4200
整租·龙湖北城天街 1室1厅 北,宝山-顾村-龙湖北城天街,36.00,1,3100,3100
整租·育秀九区 2室2厅 南,奉贤-南桥-育秀九区,88.09,2,2300,2300
整租·嘉正国际 1室1厅 西,嘉定-安亭-嘉正国际,91.40,1,5000,5000
整租·江桥万达广场(嘉定) 1室1厅 东南,嘉定-江桥-江桥万达广场(嘉定),68.16,1,5000,5000
整租·襄阳南路98号 1室1厅 东南,徐汇-衡山路-襄阳南路98号,35.92,1,6500,6500
整租·沪中新苑 2室1厅 南,静安-曹家渡-沪中新苑,92.18,2,12500,12500
整租·巴士小区 1室1厅 南,黄浦-新天地-巴士小区,31.67,1,6500,6500
整租·同进理想城 2室1厅 南,普陀-桃浦-同进理想城,49.80,2,4400,4400
整租·胜悦嘉苑 2室1厅 南,嘉定-菊园新区-胜悦嘉苑,69.00,2,2900,2900
整租·密云小区 2室0厅 南/北,杨浦-鞍山-密云小区,42.72,2,4500,4500
整租·惠康苑西苑 2室1厅 南,浦东-惠南-惠康苑西苑,79.00,2,2800,2800
整租·世盟壹天地 2室1厅 东,嘉定-南翔-世盟壹天地,72.49,2,5200,5200
整租·中冶锦园 2室2厅 南,宝山-月浦-中冶锦园,73.67,2,3700,3700
整租·北京东路375-395号 2室1厅 南,黄浦-南京东路-北京东路375-395号,53.47,2,7500,7500
整租·上南花城 2室1厅 南/北,浦东-世博-上南花城,85.56,2,9800,9800
整租·建国西路158弄 1室1厅 南,黄浦-淮海中路-建国西路158弄,60.32,1,10000,10000
整租·虹桥天都国际 1室1厅 南,长宁-中山公园-虹桥天都国际,49.13,1,6300,6300
整租·上海民德花苑二期 2室1厅 南/北,静安-西藏北路-上海民德花苑二期,111.43,2,27000,27000
整租·上海绿城 1室1厅 南,浦东-杨东-上海绿城,80.62,1,12500,12500
整租·金桂苑(浦东) 2室2厅 南,浦东-三林-金桂苑(浦东),77.23,2,5000,5000
整租·中冶祥腾城市广场 2室1厅 东南,嘉定-南翔-中冶祥腾城市广场,55.00,2,5500,5500
整租·龙湖紫都城 3室1厅 南,青浦-赵巷-龙湖紫都城,90.90,3,5600,5600
整租·绿地世纪城(三期) 1室1厅 南,普陀-武宁-绿地世纪城(三期),42.44,1,6500,6500
整租·柳梁路55弄 1室1厅 南,嘉定-菊园新区-柳梁路55弄,54.00,1,2800,2800
整租·乐山四五村 2室0厅 南,徐汇-徐家汇-乐山四五村,48.47,2,6900,6900
整租·月厦新天地 1室1厅 东,松江-松江老城-月厦新天地,48.88,1,2300,2300
整租·锦南公寓 3室2厅 南,徐汇-徐家汇-锦南公寓,127.10,3,14500,14500
整租·金地艺境(宝山) 3室2厅 南,宝山-上大-金地艺境(宝山),128.89,3,7500,7500
整租·文翔名苑(公寓) 3室2厅 南,松江-松江大学城-文翔名苑(公寓),90.04,3,4500,4500
整租·绿地云天坊 2室1厅 西,松江-泗泾-绿地云天坊,50.22,2,5550,5550
整租·罗家锦苑 2室2厅 南,青浦-徐泾-罗家锦苑,96.27,2,7200,7200
整租·佳伟景苑 2室1厅 南/北,浦东-曹路-佳伟景苑,74.00,2,6000,6000
整租·沪南船舶小区 1室1厅 南,浦东-金桥-沪南船舶小区,39.12,1,4400,4400
整租·黄浦新苑(公寓) 3室2厅 南,黄浦-蓬莱公园-黄浦新苑(公寓),164.26,3,21000,21000
整租·龙潭小区 1室1厅 南,静安-阳城-龙潭小区,41.01,1,4600,4600
整租·由由三村 2室1厅 南,浦东-北蔡-由由三村,67.25,2,5600,5600
整租·海趣馨苑 2室2厅 南,金山-金山-海趣馨苑,85.43,2,3000,3000
整租·龙湖紫悦湾(公寓) 3室1厅 南,青浦-赵巷-龙湖紫悦湾(公寓),90.02,3,5000,5000
整租·梅陇十一村 3室1厅 南,徐汇-华东理工-梅陇十一村,73.38,3,6300,6300
整租·新长征花苑 2室1厅 南,普陀-长征-新长征花苑,65.55,2,6000,6000
整租·昱秀欣苑 2室1厅 南/北,青浦-赵巷-昱秀欣苑,68.00,2,3680,3680
整租·百安小区 2室1厅 南,徐汇-衡山路-百安小区,60.04,2,11000,11000
整租·曹杨三村(兰岭园) 1室0厅 南,普陀-曹杨-曹杨三村(兰岭园),34.00,1,4200,4200
整租·昌四小区 2室1厅 南/北,浦东-世博-昌四小区,59.05,2,5600,5600
整租·圣鑫苑 1室1厅 南,浦东-周浦-圣鑫苑,58.62,1,3800,3800
整租·朱家滩小区 1室1厅 南,浦东-潍坊-朱家滩小区,43.62,1,5500,5500
整租·樱花园(徐汇) 1室1厅 南,徐汇-康健-樱花园(徐汇),41.93,1,4600,4600
整租·上大聚丰园 2室2厅 南/北,宝山-上大-上大聚丰园,91.83,2,6200,6200
整租·中铁北城时代 2室1厅 东/北,宝山-杨行-中铁北城时代,85.00,2,4700,4700
整租·六街坊小区 2室1厅 南,浦东-花木-六街坊小区,83.40,2,8300,8300
整租·盛大天地青春里(一期) 1室0厅 北,浦东-张江-盛大天地青春里(一期),44.59,1,4800,4800
整租·中铁北城时代 2室1厅 南/北,宝山-杨行-中铁北城时代,85.00,2,5500,5500
整租·延平小区 1室0厅 南,静安-闸北公园-延平小区,29.62,1,4200,4200
整租·恒丰小区 2室0厅 南,静安-不夜城-恒丰小区,28.32,2,5700,5700
整租·虹园八村 1室1厅 南,长宁-北新泾-虹园八村,41.32,1,5200,5200
整租·锦绣华都 3室1厅 南,浦东-御桥-锦绣华都,90.12,3,7000,7000
整租·巴黎时韵 1室1厅 东北,徐汇-建国西路-巴黎时韵,51.73,1,8500,8500
整租·浦发东悦城 2室1厅 东南,浦东-周浦-浦发东悦城,71.76,2,5200,5200
整租·龙盛佳苑 1室1厅 南,静安-阳城-龙盛佳苑,47.00,1,5500,5500
整租·海阳新村 1室1厅 南,浦东-杨思前滩-海阳新村,53.27,1,6200,6200
整租·吴中路830弄 1室1厅 南,闵行-金虹桥-吴中路830弄,39.21,1,4700,4700
整租·古北菊翔苑(菊联路233弄) 2室1厅 南,宝山-顾村-古北菊翔苑(菊联路233弄),73.14,2,4500,4500
整租·虹仙小区 1室1厅 南,长宁-仙霞-虹仙小区,37.19,1,4800,4800
整租·新泾七村 1室1厅 南,长宁-北新泾-新泾七村,33.43,1,4100,4100
整租·天安豪园 1室1厅 南,闵行-静安新城-天安豪园,50.00,1,7000,7000
整租·密云小区 1室1厅 南,杨浦-鞍山-密云小区,38.20,1,4600,4600
整租·龙潭小区 1室1厅 南,静安-阳城-龙潭小区,40.85,1,4300,4300
整租·龙潭小区 2室1厅 南,静安-阳城-龙潭小区,59.90,2,6000,6000
整租·中环和润苑 2室1厅 南,杨浦-周家嘴路-中环和润苑,65.36,2,6500,6500
整租·丰庄十二街坊 2室1厅 南,嘉定-丰庄-丰庄十二街坊,52.22,2,4800,4800
整租·罗山四村 1室1厅 南,浦东-金杨-罗山四村,42.00,1,6200,6200
整租·灵新小区 1室1厅 南,虹口-凉城-灵新小区,32.77,1,3800,3800
整租·同济新村 2室1厅 南,杨浦-鞍山-同济新村,58.66,2,6950,6950
整租·上海康城 2室1厅 南,闵行-莘闵别墅-上海康城,101.40,2,7200,7200
整租·中浩云花园 2室2厅 南,普陀-万里-中浩云花园,94.69,2,8000,8000
整租·好日子大家园A区 2室1厅 南/北,宝山-顾村-好日子大家园A区,76.18,2,4000,4000
整租·金地湾流域（二期569弄） 2室2厅 南,浦东-三林-金地湾流域（二期569弄）,87.05,2,8100,8100
整租·新湖明珠城（一二期） 2室2厅 南,普陀-武宁-新湖明珠城（一二期）,106.57,2,11550,11550
整租·东方晶华园 1室2厅 南,浦东-周浦-东方晶华园,64.73,1,4300,4300
整租·杨思路502弄 2室0厅 南,浦东-杨思前滩-杨思路502弄,58.25,2,6000,6000
整租·张桥小区 2室1厅 南,浦东-金桥-张桥小区,68.76,2,6500,6500
整租·斜土路2200弄 1室0厅 南,徐汇-徐家汇-斜土路2200弄,33.17,1,4600,4600
整租·东晖花苑 3室2厅 南,黄浦-打浦桥-东晖花苑,114.43,3,14500,14500
整租·汇福家园兴盛里 1室1厅 南,浦东-周浦-汇福家园兴盛里,54.66,1,3500,3500
整租·贝尚湾(公寓) 2室2厅 南,松江-九亭-贝尚湾(公寓),99.72,2,9200,9200
整租·川杨新苑(三期) 3室1厅 南,浦东-张江-川杨新苑(三期),87.37,3,6800,6800
整租·上缝小区 1室1厅 南,徐汇-龙华-上缝小区,31.96,1,5000,5000
整租·逸贤雅苑 2室1厅 南,奉贤-奉贤金汇-逸贤雅苑,75.56,2,1500,1500
整租·星纪元 2室2厅 南,浦东-唐镇-星纪元,47.82,2,5500,5500
整租·慧芝湖花园（一二期） 2室2厅 南,静安-大宁-慧芝湖花园（一二期）,90.00,2,11000,11000
整租·梅园新村(浦东) 3室1厅 南/北,浦东-梅园-梅园新村(浦东),65.25,3,8000,8000
整租·鞍山八村 1室1厅 北,杨浦-鞍山-鞍山八村,27.51,1,4300,4300
整租·南泉公寓 2室1厅 南/西北,浦东-塘桥-南泉公寓,54.31,2,8000,8000
整租·上南六村 1室1厅 南,浦东-世博-上南六村,32.35,1,4300,4300
整租·西南小区 2室1厅 南,虹口-曲阳-西南小区,44.76,2,5800,5800
整租·兰花新村 2室1厅 南,杨浦-黄兴公园-兰花新村,49.73,2,6150,6150
整租·路易凯旋宫 2室2厅 南,长宁-中山公园-路易凯旋宫,120.36,2,14500,14500
整租·控江二村 1室1厅 南,杨浦-控江路-控江二村,44.65,1,4000,4000
整租·安顺路231弄 1室1厅 南,长宁-新华路-安顺路231弄,33.64,1,3900,3900
整租·花园公寓(卢湾) 1室1厅 南,黄浦-新天地-花园公寓(卢湾),23.00,1,6800,6800
整租·翔殷路491弄 2室1厅 南/北,杨浦-黄兴公园-翔殷路491弄,50.75,2,5400,5400
整租·马桥景城馨苑 3室1厅 南/北,闵行-老闵行-马桥景城馨苑,79.18,3,4200,4200
整租·欣顺小区 2室1厅 南,浦东-北蔡-欣顺小区,53.65,2,6000,6000
整租·汇舒路119弄 2室1厅 南/北,闵行-闵浦-汇舒路119弄,71.90,2,3800,3800
整租·新城金郡 3室1厅 南,嘉定-嘉定新城-新城金郡,83.81,3,4200,4200
整租·黄浦花园 2室1厅 南,浦东-张江-黄浦花园,72.02,2,7200,7200
整租·四和花园 2室1厅 西南,静安-曹家渡-四和花园,66.40,2,9500,9500
整租·铁岭路50弄 2室1厅 南,杨浦-鞍山-铁岭路50弄,46.86,2,6200,6200
整租·大统路933弄 2室1厅 南,静安-不夜城-大统路933弄,47.01,2,6000,6000
整租·欣佳宝邸 2室1厅 南/北,闵行-闵浦-欣佳宝邸,76.00,2,3900,3900
整租·海江二村 1室1厅 南,宝山-淞宝-海江二村,36.55,1,3200,3200
整租·康泉小区 1室1厅 南,静安-彭浦-康泉小区,46.53,1,4300,4300
整租·泉东小区 1室1厅 南,浦东-潍坊-泉东小区,37.04,1,5300,5300
整租·永业公寓 2室1厅 南,黄浦-五里桥-永业公寓,106.17,2,19999,19999
整租·漕溪大楼 2室0厅 南,徐汇-徐家汇-漕溪大楼,55.11,2,8500,8500
整租·祥生瑞和苑 2室2厅 南,闵行-春申-祥生瑞和苑,83.01,2,6500,6500
整租·济南路9号 1室2厅 南,黄浦-新天地-济南路9号,82.74,1,22000,22000
整租·瑞虹新城二期(优贤生活) 2室2厅 南,虹口-临平路-瑞虹新城二期(优贤生活),93.58,2,13000,13000
整租·远虹大厦 2室1厅 南,虹口-临平路-远虹大厦,75.42,2,8800,8800
整租·清池苑 2室1厅 南,长宁-北新泾-清池苑,75.59,2,6500,6500
整租·繁荣昌盛 1室1厅 东南,浦东-潍坊-繁荣昌盛,60.10,1,6500,6500
整租·金丰小区北区（121弄） 1室1厅 南/北,闵行-华漕-金丰小区北区（121弄）,49.08,1,3600,3600
整租·信达蓝尊 3室2厅 南,松江-松江大学城-信达蓝尊,90.98,3,6500,6500
整租·三湘四季花城 1室1厅 南,松江-松江大学城-三湘四季花城,64.39,1,4500,4500
整租·西郊英园 2室2厅 南,闵行-七宝-西郊英园,90.50,2,8300,8300
整租·星河世纪城 2室2厅 南,普陀-真如-星河世纪城,95.00,2,7800,7800
整租·德州六村 2室1厅 南,浦东-世博-德州六村,54.69,2,5800,5800
整租·海悦华庭 1室1厅 南,浦东-杨思前滩-海悦华庭,50.54,1,9500,9500
整租·象屿滨江悦府 3室2厅 复式 南,奉贤-奉贤金汇-象屿滨江悦府,97.33,3,4600,4600
整租·梧桐国际 2室1厅 南/北,浦东-周浦-梧桐国际,55.17,2,4000,4000
整租·振华里小区 1室1厅 南,黄浦-新天地-振华里小区,34.24,1,8800,8800
整租·涞港星苑 3室2厅 南,闵行-华漕-涞港星苑,126.00,3,12000,12000
整租·中轩丽苑 2室1厅 南,杨浦-周家嘴路-中轩丽苑,87.39,2,8500,8500
整租·国和二村 2室1厅 东南,杨浦-中原-国和二村,52.49,2,4800,4800
整租·申华小区 3室1厅 南,浦东-曹路-申华小区,93.59,3,7200,7200
整租·梧桐城邦大公馆 3室2厅 南,宝山-大华-梧桐城邦大公馆,89.00,3,8000,8000
整租·同济绿园 3室2厅 南,杨浦-鞍山-同济绿园,123.35,3,15000,15000
整租·佘北家园康桂苑 2室1厅 南/北,松江-佘山-佘北家园康桂苑,70.60,2,3300,3300
整租·瑞虹新城铭庭 2室2厅 西北,虹口-临平路-瑞虹新城铭庭,89.00,2,13800,13800
整租·崮山小区一街坊 3室1厅 南/北,浦东-洋泾-崮山小区一街坊,62.00,3,7500,7500
整租·玉兰小区 2室1厅 南/北,浦东-北蔡-玉兰小区,77.44,2,6500,6500
整租·万立城(商业类) 2室1厅 南,嘉定-安亭-万立城(商业类),56.00,2,3200,3200
整租·水清三村 3室2厅 南,闵行-莘庄北广场-水清三村,113.88,3,7200,7200
整租·墨翠里 1室1厅 南,虹口-江湾镇-墨翠里,60.00,1,6000,6000
整租·永和二村 1室1厅 南/北,静安-永和-永和二村,43.83,1,4800,4800
整租·白玉大楼 1室1厅 南,普陀-武宁-白玉大楼,43.13,1,5500,5500
整租·宝龙城市广场(奉贤) 1室1厅 南,奉贤-南桥-宝龙城市广场(奉贤),44.00,1,2700,2700
整租·纪念小区 2室1厅 南/北,虹口-江湾镇-纪念小区,50.94,2,5800,5800
整租·泛欧现代大厦 1室1厅 西,静安-大宁-泛欧现代大厦,56.35,1,7500,7500
整租·合兴小区 2室1厅 南,静安-不夜城-合兴小区,75.74,2,6800,6800
整租·君莲幸福苑 2室1厅 南,闵行-颛桥-君莲幸福苑,80.50,2,5800,5800
整租·尚汇豪庭三期 3室2厅 南/北,徐汇-田林-尚汇豪庭三期,150.71,3,36000,36000
整租·南码头路144弄 1室1厅 南,浦东-南码头-南码头路144弄,30.11,1,4500,4500
整租·泰德花苑 3室2厅 南,徐汇-徐家汇-泰德花苑,148.19,3,13500,13500
整租·新凯城银杏苑 2室1厅 南,松江-泗泾-新凯城银杏苑,70.00,2,2900,2900
整租·新理想花园 3室2厅 南,松江-松江老城-新理想花园,113.51,3,5500,5500
整租·朱行四村 2室1厅 南,闵行-梅陇-朱行四村,65.07,2,4300,4300
整租·金城大厦 1室1厅 东南/南,静安-西藏北路-金城大厦,41.84,1,4300,4300
整租·沪中新苑 2室2厅 南,静安-曹家渡-沪中新苑,90.67,2,13000,13000
整租·象屿上海年华 3室2厅 南,松江-莘闵别墅-象屿上海年华,106.00,3,6400,6400
整租·新市家园 1室1厅 南,虹口-江湾镇-新市家园,46.71,1,4200,4200
整租·鞍山一村 2室1厅 南,杨浦-鞍山-鞍山一村,54.01,2,7600,7600
整租·斜土新村 1室1厅 南,黄浦-打浦桥-斜土新村,36.60,1,5900,5900
整租·苏家屯路29弄 1室1厅 南,杨浦-鞍山-苏家屯路29弄,38.00,1,4500,4500
整租·静安新城十一区 2室1厅 南/北,闵行-静安新城-静安新城十一区,61.29,2,6300,6300
整租·抚顺路363弄 2室0厅 南,杨浦-鞍山-抚顺路363弄,47.15,2,6800,6800
整租·四和花园 2室1厅 南,静安-曹家渡-四和花园,66.40,2,13000,13000
整租·名都城(公寓) 3室2厅 南/北,闵行-金虹桥-名都城(公寓),156.74,3,22000,22000
整租·茂盛花苑 2室1厅 南,闵行-七宝-茂盛花苑,57.64,2,5000,5000
整租·耀华小区 1室0厅 南,长宁-中山公园-耀华小区,29.43,1,6300,6300
整租·威隆大厦 1室1厅 南,嘉定-丰庄-威隆大厦,70.00,1,5000,5000
整租·乾溪新村 2室1厅 南,宝山-大场镇-乾溪新村,58.08,2,4800,4800
整租·虹桥机场新村 2室1厅 南,长宁-西郊-虹桥机场新村,56.44,2,4500,4500
整租·罗阳七村(三洲花园) 3室1厅 南,闵行-梅陇-罗阳七村(三洲花园),72.13,3,7200,7200
整租·甘泉三村 2室0厅 南/北,普陀-甘泉宜川-甘泉三村,43.28,2,4800,4800
整租·宜川三村 1室0厅 北,普陀-甘泉宜川-宜川三村,29.69,1,3400,3400
整租·上海绿城 2室2厅 南/北,浦东-杨东-上海绿城,125.00,2,14000,14000
整租·大明小区 2室1厅 南/北,长宁-中山公园-大明小区,49.58,2,6500,6500
整租·虹口现代公寓 3室2厅 南,虹口-临平路-虹口现代公寓,136.00,3,14000,14000
整租·建国西路695弄 2室1厅 南,徐汇-衡山路-建国西路695弄,48.55,2,7800,7800
整租·中冶尚城 2室1厅 南,浦东-高行-中冶尚城,88.38,2,5300,5300
整租·彭五小区 2室0厅 南,静安-彭浦-彭五小区,43.40,2,4600,4600
整租·保利熙悦名邸 3室2厅 南/北,宝山-上大-保利熙悦名邸,98.15,3,6700,6700
整租·同济北苑 2室2厅 南/北,杨浦-五角场-同济北苑,83.34,2,6500,6500
整租·南苑四村 2室1厅 南,嘉定-嘉定老城-南苑四村,68.80,2,2600,2600
整租·上海豪都国际花园(别墅) 5室2厅 南,青浦-徐泾-上海豪都国际花园(别墅),164.09,5,15000,15000
整租·中福浦江汇 2室1厅 南,黄浦-蓬莱公园-中福浦江汇,62.23,2,9800,9800
整租·金鹿大楼 1室1厅 南/西,黄浦-淮海中路-金鹿大楼,53.99,1,7500,7500
整租·经典花园(别墅) 5室3厅 复式 南,浦东-御桥-经典花园(别墅),231.22,5,17000,17000
整租·市光四村 2室1厅 南,杨浦-中原-市光四村,58.28,2,5000,5000
整租·工农三村 1室1厅 南,杨浦-中原-工农三村,47.69,1,4500,4500
整租·民星住宅小区 2室1厅 南/西南,杨浦-中原-民星住宅小区,72.01,2,6000,6000
整租·祥腾生活广场 1室1厅 西,宝山-淞南-祥腾生活广场,42.06,1,4200,4200
整租·长青坊 1室0厅 南,徐汇-康健-长青坊,30.82,1,4900,4900
整租·涞港星苑 3室1厅 南,闵行-华漕-涞港星苑,92.00,3,6000,6000
整租·新宜小区 1室1厅 南/北,普陀-甘泉宜川-新宜小区,41.28,1,4500,4500
整租·碧云东壹栋 1室1厅 南,浦东-金桥-碧云东壹栋,37.76,1,5500,5500
整租·长岛公寓 2室1厅 南,浦东-金桥-长岛公寓,86.87,2,7000,7000
整租·江桥二村 2室1厅 南,嘉定-江桥-江桥二村,58.00,2,3800,3800
整租·中南小区 2室2厅 南,黄浦-世博滨江-中南小区,79.13,2,8900,8900
整租·万科金域澜湾 3室2厅 南/北,浦东-临港新城-万科金域澜湾,89.88,3,4700,4700
整租·虹叶茗园 2室2厅 南,虹口-临平路-虹叶茗园,103.15,2,13000,13000
整租·开发浦东 2室1厅 南,浦东-潍坊-开发浦东,67.07,2,8000,8000
整租·微山新村 2室1厅 南,浦东-塘桥-微山新村,44.83,2,5300,5300
整租·梅岭新村 1室1厅 南,普陀-长风-梅岭新村,34.84,1,5500,5500
整租·梅岭新村 2室1厅 南,普陀-长风-梅岭新村,65.79,2,5800,5800
整租·新弘墅园 3室2厅 南/北,松江-莘闵别墅-新弘墅园,192.39,3,20000,20000
整租·博一小区 1室1厅 南,浦东-金桥-博一小区,43.00,1,4500,4500
整租·馨浦苑北区 2室1厅 南,青浦-徐泾-馨浦苑北区,75.49,2,3300,3300
整租·五莲一小区 2室1厅 南,浦东-金桥-五莲一小区,70.52,2,4550,4550
整租·华山花苑 2室1厅 南,长宁-镇宁路-华山花苑,80.50,2,11000,11000
整租·梅园一街坊 1室1厅 南,浦东-梅园-梅园一街坊,33.06,1,5300,5300
整租·绿地南桥新苑 2室2厅 南,奉贤-南桥-绿地南桥新苑,90.00,2,3600,3600
整租·潍坊九村 1室1厅 南,浦东-潍坊-潍坊九村,27.92,1,4800,4800
整租·锦绿新城 4室2厅 南,普陀-武宁-锦绿新城,142.64,4,13800,13800
整租·东渡悦来城 2室1厅 东,青浦-盈浦-东渡悦来城,45.07,2,3000,3000
整租·临河小区 2室1厅 南,浦东-川沙-临河小区,75.48,2,4800,4800
整租·本溪路149弄 1室0厅 北,杨浦-鞍山-本溪路149弄,23.08,1,3150,3150
整租·上海蟠龙天地 3室2厅 南,青浦-徐泾-上海蟠龙天地,99.00,3,9988,9988
整租·上坤红树湾 3室2厅 南,松江-松江大学城-上坤红树湾,85.00,3,6000,6000
整租·海德名园(公寓) 2室2厅 南,松江-松江新城-海德名园(公寓),113.96,2,5600,5600
整租·万科时一区（一期） 2室2厅 南,闵行-华漕-万科时一区（一期）,74.97,2,9300,9300
整租·上海派 3室1厅 南/北,嘉定-安亭-上海派,93.50,3,4300,4300
整租·浦江名邸 2室2厅 南,虹口-临平路-浦江名邸,135.45,2,15000,15000
整租·金杨新村三街坊 1室1厅 南,浦东-金杨-金杨新村三街坊,46.19,1,4300,4300
整租·晶耀名邸三期 2室2厅 南/北,浦东-杨思前滩-晶耀名邸三期,142.72,2,17000,17000
整租·汇元坊 2室1厅 南,杨浦-黄兴公园-汇元坊,94.35,2,9200,9200
整租·延长中路451弄 1室1厅 南,静安-大宁-延长中路451弄,39.45,1,5500,5500
整租·云阳村 2室0厅 南,长宁-新华路-云阳村,50.69,2,12000,12000
整租·金帝城市岸泊(公寓) 2室2厅 南,嘉定-江桥-金帝城市岸泊(公寓),90.64,2,4900,4900
整租·解放新村 2室1厅 南,奉贤-南桥-解放新村,55.13,2,2100,2100
整租·康平小区 2室1厅 南,静安-彭浦-康平小区,49.40,2,4500,4500
整租·长新大楼 1室1厅 东南,黄浦-人民广场-长新大楼,40.26,1,6900,6900
整租·沙田花园 2室1厅 东/西,普陀-长寿路-沙田花园,70.84,2,9300,9300
整租·万科金域澜湾 3室2厅 南/北,浦东-临港新城-万科金域澜湾,90.00,3,4700,4700
整租·汇秀景苑一街坊 2室1厅 南/北,闵行-闵浦-汇秀景苑一街坊,77.48,2,4300,4300
整租·东航公寓 3室1厅 南/西,徐汇-徐家汇-东航公寓,92.00,3,10000,10000
整租·仁恒静安世纪 3室2厅 南,静安-大宁-仁恒静安世纪,106.00,3,16000,16000
整租·乐山六七村 1室1厅 南,徐汇-徐家汇-乐山六七村,34.15,1,5500,5500
