title,name,area,rooms,price_lower,price_upper,price_average,price_square_lower,price_square_upper,price_square_average
整租·沪金大楼 2室1厅 南,静安-西藏北路-沪金大楼,85.47,2,7800,7800,7800.0,91.26009126009126,91.26009126009126,91.26009126009126
整租·骏豪国际 1室1厅 南,静安-南京西路-骏豪国际,50.95,1,8200,8200,8200.0,160.94210009813543,160.94210009813543,160.94210009813543
整租·达安花园 3室2厅 南,静安-曹家渡-达安花园,136.74,3,19000,19000,19000.0,138.94983179757202,138.94983179757202,138.94983179757202
整租·平型关路255弄 1室1厅 东南,静安-闸北公园-平型关路255弄,29.09,1,3800,3800,3800.0,130.62908215881745,130.62908215881745,130.62908215881745
整租·粤秀苑 1室1厅 南,静安-大宁-粤秀苑,41.37,1,4200,4200,4200.0,101.52284263959392,101.52284263959392,101.52284263959392
整租·中山北路255弄 2室1厅 南,静安-闸北公园-中山北路255弄,50.0,2,5500,5500,5500.0,110.0,110.0,110.0
整租·骏豪国际 1室1厅 东,静安-南京西路-骏豪国际,58.58,1,8800,8800,8800.0,150.2219187435985,150.2219187435985,150.2219187435985
整租·中行小区 1室1厅 东/东南,静安-曹家渡-中行小区,39.17,1,6000,6000,6000.0,153.17845289762573,153.17845289762573,153.17845289762573
整租·景峰苑 1室1厅 南,静安-阳城-景峰苑,43.04,1,3500,3500,3500.0,81.31970260223048,81.31970260223048,81.31970260223048
整租·和源名城 2室1厅 南,静安-彭浦-和源名城,75.0,2,6600,6600,6600.0,88.0,88.0,88.0
整租·华山路734号 1室1厅 南,静安-静安寺-华山路734号,51.99,1,8500,8500,8500.0,163.49297941911905,163.49297941911905,163.49297941911905
整租·南草坪花园(公寓) 4室3厅 南,静安-江宁路-南草坪花园(公寓),170.91,4,38500,38500,38500.0,225.2647592300041,225.2647592300041,225.2647592300041
整租·河滨豪园 4室2厅 南,静安-西藏北路-河滨豪园,173.0,4,29000,29000,29000.0,167.63005780346822,167.63005780346822,167.63005780346822
整租·金家巷西弄 1室0厅 西/北,静安-曹家渡-金家巷西弄,15.0,1,5000,5000,5000.0,333.3333333333333,333.3333333333333,333.3333333333333
整租·美丽园 1室1厅 南,静安-静安寺-美丽园,26.0,1,5500,5500,5500.0,211.53846153846155,211.53846153846155,211.53846153846155
整租·沁园村 1室1厅 南,静安-南京西路-沁园村,48.0,1,7800,7800,7800.0,162.5,162.5,162.5
整租·静安新格公寓 2室1厅 南,静安-江宁路-静安新格公寓,48.81,2,11000,11000,11000.0,225.3636549887318,225.3636549887318,225.3636549887318
整租·德义大楼 1室1厅 东/北,静安-南京西路-德义大楼,33.5,1,8200,8200,8200.0,244.77611940298507,244.77611940298507,244.77611940298507
整租·西康路828号 1室2厅 南,静安-江宁路-西康路828号,75.0,1,7500,7500,7500.0,100.0,100.0,100.0
整租·骏豪国际 1室1厅 东,静安-南京西路-骏豪国际,53.04,1,6200,6200,6200.0,116.89291101055807,116.89291101055807,116.89291101055807
整租·南京西路公馆 1室0厅 南,静安-静安寺-南京西路公馆,53.68,1,8700,8700,8700.0,162.0715350223547,162.0715350223547,162.0715350223547
整租·三泉家园 3室2厅 南,静安-彭浦-三泉家园,123.37,3,7300,7300,7300.0,59.171597633136095,59.171597633136095,59.171597633136095
整租·彭三小区 1室1厅 南,静安-彭浦-彭三小区,35.98,1,3800,3800,3800.0,105.61423012784881,105.61423012784881,105.61423012784881
整租·三泉路424弄 1室1厅 南,静安-彭浦-三泉路424弄,43.0,1,3900,3900,3900.0,90.69767441860465,90.69767441860465,90.69767441860465
整租·彭新小区 1室1厅 南,静安-彭浦-彭新小区,42.39,1,4300,4300,4300.0,101.43901863647086,101.43901863647086,101.43901863647086
整租·万荣小区 1室1厅 南,静安-阳城-万荣小区,83.47,1,4700,4700,4700.0,56.30765544507008,56.30765544507008,56.30765544507008
整租·龙潭小区 2室1厅 南/北,静安-阳城-龙潭小区,73.56,2,5500,5500,5500.0,74.76889613920609,74.76889613920609,74.76889613920609
整租·龙潭小区 1室1厅 南,静安-阳城-龙潭小区,50.16,1,4800,4800,4800.0,95.69377990430623,95.69377990430623,95.69377990430623
整租·和田公寓 2室2厅 南/北,静安-闸北公园-和田公寓,100.0,2,8500,8500,8500.0,85.0,85.0,85.0
整租·卓悦居 3室2厅 南,静安-不夜城-卓悦居,125.06,3,18000,18000,18000.0,143.93091316168238,143.93091316168238,143.93091316168238
整租·卓悦居 2室1厅 东,静安-不夜城-卓悦居,90.55,2,13000,13000,13000.0,143.5670900055218,143.5670900055218,143.5670900055218
整租·大宁路660弄 1室1厅 南,静安-大宁-大宁路660弄,47.2,1,5000,5000,5000.0,105.9322033898305,105.9322033898305,105.9322033898305
整租·灵石路896弄 3室1厅 南,静安-大宁-灵石路896弄,72.0,3,5500,5500,5500.0,76.38888888888889,76.38888888888889,76.38888888888889
整租·仁恒静安世纪 3室2厅 南,静安-大宁-仁恒静安世纪,106.0,3,16000,16000,16000.0,150.9433962264151,150.9433962264151,150.9433962264151
整租·金纺小区 2室2厅 东/南,静安-大宁-金纺小区,106.86,2,7300,7300,7300.0,68.31368145236759,68.31368145236759,68.31368145236759
整租·世纪花苑 2室1厅 南,静安-大宁-世纪花苑,119.63,2,8000,8000,8000.0,66.87285797876787,66.87285797876787,66.87285797876787
整租·精文城上城 1室1厅 南,静安-西藏北路-精文城上城,70.58,1,7700,7700,7700.0,109.09606120714083,109.09606120714083,109.09606120714083
整租·宝格丽酒店公寓 2室2厅 南,静安-西藏北路-宝格丽酒店公寓,171.0,2,48000,48000,48000.0,280.70175438596493,280.70175438596493,280.70175438596493
整租·宝格丽酒店公寓 2室2厅 西/北,静安-西藏北路-宝格丽酒店公寓,163.93,2,45000,45000,45000.0,274.5074117001159,274.5074117001159,274.5074117001159
整租·天晋小区 3室1厅 东,静安-西藏北路-天晋小区,111.3,3,9000,9000,9000.0,80.86253369272238,80.86253369272238,80.86253369272238
整租·苏河湾中心润府 2室2厅 南,静安-西藏北路-苏河湾中心润府,89.08,2,23000,23000,23000.0,258.19488100583743,258.19488100583743,258.19488100583743
整租·盛世家园 2室2厅 南,静安-永和-盛世家园,95.91,2,7500,7500,7500.0,78.1983109164842,78.1983109164842,78.1983109164842
整租·幸福新苑 2室1厅 南/北,静安-永和-幸福新苑,64.24,2,4200,4200,4200.0,65.37982565379826,65.37982565379826,65.37982565379826
整租·幸福第一公寓 2室1厅 南,静安-永和-幸福第一公寓,62.66,2,5500,5500,5500.0,87.77529524417491,87.77529524417491,87.77529524417491
整租·长乐路1222号 2室0厅 南/北,静安-静安寺-长乐路1222号,43.89,2,7300,7300,7300.0,166.32490316700842,166.32490316700842,166.32490316700842
整租·欣安大厦 3室2厅 南,静安-静安寺-欣安大厦,190.58,3,19500,19500,19500.0,102.31923601637106,102.31923601637106,102.31923601637106
整租·美丽园公寓 3室2厅 南,静安-静安寺-美丽园公寓,198.0,3,19500,19500,19500.0,98.48484848484848,98.48484848484848,98.48484848484848
整租·美丽园大酒店 1室1厅 南,静安-静安寺-美丽园大酒店,39.69,1,6000,6000,6000.0,151.17157974300832,151.17157974300832,151.17157974300832
整租·巨鹿路661号 2室1厅 错层 南/西,静安-静安寺-巨鹿路661号,40.0,2,5500,5500,5500.0,137.5,137.5,137.5
整租·愚园路608弄 1室1厅 南,静安-静安寺-愚园路608弄,33.9,1,5300,5300,5300.0,156.34218289085547,156.34218289085547,156.34218289085547
整租·达安大厦 2室2厅 南,静安-江宁路-达安大厦,102.3,2,12000,12000,12000.0,117.30205278592376,117.30205278592376,117.30205278592376
整租·泰兴路362弄 2室1厅 南/北,静安-南京西路-泰兴路362弄,43.51,2,7500,7500,7500.0,172.37416685819352,172.37416685819352,172.37416685819352
整租·圣和圣广场丽晶馆 1室0厅 南,静安-西藏北路-圣和圣广场丽晶馆,59.75,1,7500,7500,7500.0,125.52301255230125,125.52301255230125,125.52301255230125
整租·姚西小区 2室1厅 南/北,静安-曹家渡-姚西小区,53.87,2,6800,6800,6800.0,126.229812511602,126.229812511602,126.229812511602
整租·延新小区 2室1厅 南,静安-闸北公园-延新小区,48.18,2,6000,6000,6000.0,124.53300124533001,124.53300124533001,124.53300124533001
整租·景峰苑 2室1厅 南,静安-阳城-景峰苑,52.43,2,5500,5500,5500.0,104.9017737936296,104.9017737936296,104.9017737936296
整租·幸福老公寓 1室1厅 南,静安-静安寺-幸福老公寓,39.78,1,6200,6200,6200.0,155.85721468074408,155.85721468074408,155.85721468074408
整租·乌北小区 1室0厅 南,静安-静安寺-乌北小区,35.0,1,10000,10000,10000.0,285.7142857142857,285.7142857142857,285.7142857142857
整租·延长中路451弄 1室0厅 北,静安-大宁-延长中路451弄,12.0,1,2700,2700,2700.0,225.0,225.0,225.0
整租·海防村 2室0厅 南,静安-江宁路-海防村,60.77,2,8000,8000,8000.0,131.64390324173112,131.64390324173112,131.64390324173112
整租·平型关路240弄 1室1厅 南/北,静安-闸北公园-平型关路240弄,39.29,1,4500,4500,4500.0,114.53296004072283,114.53296004072283,114.53296004072283
整租·益民公寓 1室2厅 西南,静安-曹家渡-益民公寓,83.71,1,13000,13000,13000.0,155.29805280133797,155.29805280133797,155.29805280133797
整租·临汾路1320弄 2室0厅 南,静安-彭浦-临汾路1320弄,43.0,2,3800,3800,3800.0,88.37209302325581,88.37209302325581,88.37209302325581
整租·三泉路332弄 3室1厅 南,静安-彭浦-三泉路332弄,70.36,3,6800,6800,6800.0,96.64582148948266,96.64582148948266,96.64582148948266
整租·唐家沙小区 2室0厅 南,静安-闸北公园-唐家沙小区,48.09,2,5700,5700,5700.0,118.52776044915782,118.52776044915782,118.52776044915782
整租·美丽园大酒店 1室1厅 南,静安-静安寺-美丽园大酒店,44.7,1,6800,6800,6800.0,152.12527964205816,152.12527964205816,152.12527964205816
整租·君御豪庭 3室2厅 南,静安-江宁路-君御豪庭,160.58,3,30000,30000,30000.0,186.82276746792874,186.82276746792874,186.82276746792874
整租·康平小区 1室1厅 南,静安-彭浦-康平小区,27.97,1,3800,3800,3800.0,135.85984983911334,135.85984983911334,135.85984983911334
整租·奔腾新干线 1室1厅 南,静安-西藏北路-奔腾新干线,42.86,1,4900,4900,4900.0,114.32571161922539,114.32571161922539,114.32571161922539
整租·骏豪国际 1室1厅 西南/西,静安-南京西路-骏豪国际,53.02,1,8000,8000,8000.0,150.88645794039985,150.88645794039985,150.88645794039985
整租·静安凤凰苑 2室2厅 南,静安-江宁路-静安凤凰苑,113.5,2,18600,18600,18600.0,163.87665198237886,163.87665198237886,163.87665198237886
整租·兴新小区 1室1厅 南,静安-不夜城-兴新小区,27.95,1,4500,4500,4500.0,161.00178890876566,161.00178890876566,161.00178890876566
整租·华纺小区 1室1厅 南,静安-曹家渡-华纺小区,53.94,1,8000,8000,8000.0,148.31294030404155,148.31294030404155,148.31294030404155
整租·静安新邨 1室2厅 西南,静安-南京西路-静安新邨,63.47,1,8800,8800,8800.0,138.6481802426343,138.6481802426343,138.6481802426343
整租·华侨城苏河湾行政公馆 3室2厅 南,静安-西藏北路-华侨城苏河湾行政公馆,173.84,3,42000,42000,42000.0,241.60147261849977,241.60147261849977,241.60147261849977
整租·长城苑 2室1厅 南,静安-西藏北路-长城苑,108.7,2,9000,9000,9000.0,82.7966881324747,82.7966881324747,82.7966881324747
整租·普铁新村 1室0厅 北,静安-不夜城-普铁新村,30.88,1,3800,3800,3800.0,123.05699481865285,123.05699481865285,123.05699481865285
整租·场中路2401弄 1室1厅 南,静安-彭浦-场中路2401弄,40.2,1,3200,3200,3200.0,79.60199004975124,79.60199004975124,79.60199004975124
整租·云和花园 1室1厅 东南,静安-曹家渡-云和花园,67.28,1,14500,14500,14500.0,215.51724137931035,215.51724137931035,215.51724137931035
整租·汇众康定小区 2室1厅 南,静安-曹家渡-汇众康定小区,51.63,2,9900,9900,9900.0,191.74898314933176,191.74898314933176,191.74898314933176
整租·达安花园 2室1厅 南,静安-曹家渡-达安花园,107.18,2,15000,15000,15000.0,139.95148348572494,139.95148348572494,139.95148348572494
整租·晋元里 1室1厅 西北,静安-曹家渡-晋元里,32.9,1,5000,5000,5000.0,151.97568389057753,151.97568389057753,151.97568389057753
整租·瀚林世家 2室1厅 南/北,静安-曹家渡-瀚林世家,91.18,2,12500,12500,12500.0,137.09146742706733,137.09146742706733,137.09146742706733
整租·金融街融府 3室2厅 南,静安-不夜城-金融街融府,129.79,3,26000,26000,26000.0,200.32359966099085,200.32359966099085,200.32359966099085
整租·保德路425弄 1室1厅 南,静安-彭浦-保德路425弄,43.23,1,4000,4000,4000.0,92.52833680314598,92.52833680314598,92.52833680314598
整租·永和二村 1室1厅 南,静安-永和-永和二村,43.91,1,3900,3900,3900.0,88.8180368936461,88.8180368936461,88.8180368936461
整租·姚西小区 2室0厅 南,静安-曹家渡-姚西小区,55.34,2,7500,7500,7500.0,135.5258402602096,135.5258402602096,135.5258402602096
整租·延平路237弄 1室1厅 南,静安-曹家渡-延平路237弄,44.19,1,7000,7000,7000.0,158.40687938447613,158.40687938447613,158.40687938447613
整租·兴新小区 1室1厅 南,静安-不夜城-兴新小区,29.01,1,3800,3800,3800.0,130.98931402964493,130.98931402964493,130.98931402964493
整租·象山小区 2室1厅 南,静安-西藏北路-象山小区,49.89,2,6000,6000,6000.0,120.26458208057727,120.26458208057727,120.26458208057727
整租·绿色丽园 1室1厅 南,静安-大宁-绿色丽园,40.83,1,5800,5800,5800.0,142.052412441832,142.052412441832,142.052412441832
整租·粤秀名邸 2室2厅 南/北,静安-大宁-粤秀名邸,83.04,2,7000,7000,7000.0,84.29672447013486,84.29672447013486,84.29672447013486
整租·粤秀苑 2室2厅 南/北,静安-大宁-粤秀苑,70.39,2,6600,6600,6600.0,93.76331865321778,93.76331865321778,93.76331865321778
整租·远中风华园(公寓) 1室2厅 南,静安-南京西路-远中风华园(公寓),66.02,1,15500,15500,15500.0,234.77734019993943,234.77734019993943,234.77734019993943
整租·和源名城 3室1厅 南,静安-彭浦-和源名城,78.98,3,5800,5800,5800.0,73.43631299063054,73.43631299063054,73.43631299063054
整租·中海万锦城(四期) 3室2厅 南,静安-不夜城-中海万锦城(四期),81.59,3,13000,13000,13000.0,159.33325162397352,159.33325162397352,159.33325162397352
整租·永和丽园 3室2厅 南,静安-阳城-永和丽园,112.29,3,8500,8500,8500.0,75.69685635408317,75.69685635408317,75.69685635408317
整租·银都二村 2室1厅 南,静安-彭浦-银都二村,41.25,2,4200,4200,4200.0,101.81818181818181,101.81818181818181,101.81818181818181
整租·愚园路641弄 1室1厅 南,静安-静安寺-愚园路641弄,43.7,1,6500,6500,6500.0,148.74141876430204,148.74141876430204,148.74141876430204
整租·句容小区 2室1厅 南,静安-江宁路-句容小区,42.0,2,7300,7300,7300.0,173.8095238095238,173.8095238095238,173.8095238095238
整租·四和花园 1室1厅 南,静安-曹家渡-四和花园,39.79,1,8500,8500,8500.0,213.6215129429505,213.6215129429505,213.6215129429505
整租·延长中路451弄 1室1厅 南,静安-大宁-延长中路451弄,30.95,1,4000,4000,4000.0,129.24071082390952,129.24071082390952,129.24071082390952
整租·永和二村 1室1厅 南,静安-永和-永和二村,43.0,1,4700,4700,4700.0,109.30232558139535,109.30232558139535,109.30232558139535
整租·汾阳坊 4室1厅 东/南/西/北,静安-南京西路-汾阳坊,57.5,4,11000,11000,11000.0,191.30434782608697,191.30434782608697,191.30434782608697
整租·陕西北路119弄 1室1厅 西北,静安-南京西路-陕西北路119弄,12.0,1,3800,3800,3800.0,316.6666666666667,316.6666666666667,316.6666666666667
整租·唐家沙小区 1室0厅 南,静安-闸北公园-唐家沙小区,33.12,1,4000,4000,4000.0,120.77294685990339,120.77294685990339,120.77294685990339
整租·昌化路600弄 1室0厅 北,静安-江宁路-昌化路600弄,29.42,1,5100,5100,5100.0,173.35146159075458,173.35146159075458,173.35146159075458
整租·彭五小区 2室0厅 南,静安-彭浦-彭五小区,47.06,2,4600,4600,4600.0,97.74755631109221,97.74755631109221,97.74755631109221
整租·蓝朝部落 1室0厅 南/北,静安-曹家渡-蓝朝部落,34.0,1,5200,5200,5200.0,152.94117647058823,152.94117647058823,152.94117647058823
整租·大宁揽翠艺墅 4室3厅 南,静安-大宁-大宁揽翠艺墅,387.25,4,20500,20500,20500.0,52.937378954163975,52.937378954163975,52.937378954163975
整租·大宁金茂府 3室2厅 南,静安-大宁-大宁金茂府,129.0,3,27000,27000,27000.0,209.30232558139534,209.30232558139534,209.30232558139534
整租·新平公寓(办公楼) 3室1厅 南,静安-曹家渡-新平公寓(办公楼),107.62,3,14500,14500,14500.0,134.73332094406243,134.73332094406243,134.73332094406243
整租·泰兴路362弄 2室0厅 南,静安-南京西路-泰兴路362弄,41.05,2,6500,6500,6500.0,158.34348355663826,158.34348355663826,158.34348355663826
整租·万春小区 1室0厅 南,静安-曹家渡-万春小区,28.45,1,5500,5500,5500.0,193.32161687170475,193.32161687170475,193.32161687170475
整租·宝昌路600弄 1室0厅 北,静安-西藏北路-宝昌路600弄,25.7,1,4200,4200,4200.0,163.4241245136187,163.4241245136187,163.4241245136187
整租·金城大厦 1室1厅 南,静安-西藏北路-金城大厦,37.0,1,6000,6000,6000.0,162.16216216216216,162.16216216216216,162.16216216216216
整租·静安四季苑 1室1厅 南,静安-南京西路-静安四季苑,78.23,1,17500,17500,17500.0,223.6993480761856,223.6993480761856,223.6993480761856
整租·协和大厦 2室2厅 南,静安-不夜城-协和大厦,89.9,2,9600,9600,9600.0,106.7853170189099,106.7853170189099,106.7853170189099
整租·美丽园大酒店 1室1厅 西南,静安-静安寺-美丽园大酒店,50.12,1,11300,11300,11300.0,225.4588986432562,225.4588986432562,225.4588986432562
整租·太阳公寓(静安) 1室2厅 南,静安-南京西路-太阳公寓(静安),60.38,1,11000,11000,11000.0,182.179529645578,182.179529645578,182.179529645578
整租·谈家桥路163弄 1室1厅 南,静安-大宁-谈家桥路163弄,38.83,1,4000,4000,4000.0,103.01313417460727,103.01313417460727,103.01313417460727
整租·明园森林都市 3室1厅 南,静安-大宁-明园森林都市,122.7,3,12000,12000,12000.0,97.79951100244499,97.79951100244499,97.79951100244499
整租·同济佳苑 1室1厅 北,静安-曹家渡-同济佳苑,44.75,1,5800,5800,5800.0,129.60893854748602,129.60893854748602,129.60893854748602
整租·静安紫苑 1室1厅 西南,静安-南京西路-静安紫苑,78.67,1,12000,12000,12000.0,152.53590949536036,152.53590949536036,152.53590949536036
整租·骏豪国际 1室1厅 南,静安-南京西路-骏豪国际,51.43,1,8000,8000,8000.0,155.55123468792533,155.55123468792533,155.55123468792533
整租·博鸿大厦 2室1厅 东南,静安-江宁路-博鸿大厦,77.45,2,11500,11500,11500.0,148.4828921885087,148.4828921885087,148.4828921885087
整租·洛川东路400弄 2室1厅 南/北,静安-闸北公园-洛川东路400弄,46.21,2,5800,5800,5800.0,125.51395801774507,125.51395801774507,125.51395801774507
整租·新江大楼 2室1厅 东南,静安-南京西路-新江大楼,71.6,2,10500,10500,10500.0,146.64804469273744,146.64804469273744,146.64804469273744
整租·升平小区 1室1厅 南,静安-南京西路-升平小区,41.72,1,6800,6800,6800.0,162.99137104506232,162.99137104506232,162.99137104506232
整租·同济佳苑 2室1厅 南,静安-曹家渡-同济佳苑,61.71,2,7600,7600,7600.0,123.15670069680765,123.15670069680765,123.15670069680765
整租·粤秀苑 1室1厅 南,静安-大宁-粤秀苑,39.65,1,4300,4300,4300.0,108.44892812105927,108.44892812105927,108.44892812105927
整租·九安广场 3室2厅 南,静安-南京西路-九安广场,123.19,3,23000,23000,23000.0,186.70346619043755,186.70346619043755,186.70346619043755
整租·骏豪国际 1室1厅 东南,静安-南京西路-骏豪国际,51.44,1,7500,7500,7500.0,145.80093312597202,145.80093312597202,145.80093312597202
整租·和源大楼 1室0厅 北,静安-闸北公园-和源大楼,31.45,1,3800,3800,3800.0,120.82670906200319,120.82670906200319,120.82670906200319
整租·临汾名城 2室1厅 南/西,静安-彭浦-临汾名城,88.63,2,7700,7700,7700.0,86.87803226898342,86.87803226898342,86.87803226898342
整租·洛川中路901弄 2室1厅 南,静安-大宁-洛川中路901弄,50.52,2,5500,5500,5500.0,108.86777513855898,108.86777513855898,108.86777513855898
整租·静安四季苑 1室1厅 南,静安-南京西路-静安四季苑,78.0,1,16000,16000,16000.0,205.12820512820514,205.12820512820514,205.12820512820514
整租·中兴路一号 1室0厅 西南,静安-西藏北路-中兴路一号,50.0,1,15000,15000,15000.0,300.0,300.0,300.0
整租·申桂公寓 2室1厅 南,静安-西藏北路-申桂公寓,45.0,2,6000,6000,6000.0,133.33333333333334,133.33333333333334,133.33333333333334
整租·临汾路1515弄 1室1厅 南,静安-彭浦-临汾路1515弄,37.35,1,3500,3500,3500.0,93.70816599732262,93.70816599732262,93.70816599732262
整租·慧芝湖花园（三期） 3室2厅 南,静安-大宁-慧芝湖花园（三期）,134.0,3,19000,19000,19000.0,141.7910447761194,141.7910447761194,141.7910447761194
整租·恒丰大楼(静安) 1室1厅 南,静安-南京西路-恒丰大楼(静安),61.18,1,8500,8500,8500.0,138.93429225237006,138.93429225237006,138.93429225237006
整租·云和花园 1室2厅 南,静安-曹家渡-云和花园,69.31,1,14000,14000,14000.0,201.99105468186409,201.99105468186409,201.99105468186409
整租·达安锦园 2室2厅 南,静安-江宁路-达安锦园,103.72,2,15500,15500,15500.0,149.44080215966062,149.44080215966062,149.44080215966062
整租·延平小区 1室0厅 南,静安-闸北公园-延平小区,29.62,1,4200,4200,4200.0,141.79608372721134,141.79608372721134,141.79608372721134
整租·龙潭小区 1室1厅 南,静安-阳城-龙潭小区,40.85,1,4300,4300,4300.0,105.26315789473684,105.26315789473684,105.26315789473684
整租·恒丰小区 2室0厅 南,静安-不夜城-恒丰小区,28.32,2,5700,5700,5700.0,201.27118644067795,201.27118644067795,201.27118644067795
整租·永和二村 2室1厅 南,静安-永和-永和二村,49.16,2,4000,4000,4000.0,81.36696501220506,81.36696501220506,81.36696501220506
整租·静安枫景苑 4室2厅 复式 南,静安-江宁路-静安枫景苑,217.84,4,45000,45000,45000.0,206.57363202350348,206.57363202350348,206.57363202350348
整租·上大东村 2室1厅 南,静安-大宁-上大东村,49.8,2,5500,5500,5500.0,110.4417670682731,110.4417670682731,110.4417670682731
整租·宁和小区 2室1厅 南,静安-大宁-宁和小区,60.31,2,6200,6200,6200.0,102.80218869175924,102.80218869175924,102.80218869175924
整租·宁泰馨苑 3室2厅 南,静安-大宁-宁泰馨苑,151.83,3,11500,11500,11500.0,75.7426068629388,75.7426068629388,75.7426068629388
整租·广电大楼 1室1厅 南,静安-静安寺-广电大楼,40.0,1,5800,5800,5800.0,145.0,145.0,145.0
整租·临汾路1244弄 1室1厅 南,静安-彭浦-临汾路1244弄,37.63,1,4400,4400,4400.0,116.92798299229338,116.92798299229338,116.92798299229338
整租·和源名城 2室1厅 南,静安-彭浦-和源名城,75.0,2,5500,5500,5500.0,73.33333333333333,73.33333333333333,73.33333333333333
整租·阳城花园 2室1厅 南/北,静安-阳城-阳城花园,91.3,2,8000,8000,8000.0,87.62322015334064,87.62322015334064,87.62322015334064
整租·广中西路818弄 1室1厅 南,静安-大宁-广中西路818弄,50.67,1,4500,4500,4500.0,88.80994671403197,88.80994671403197,88.80994671403197
整租·绿洲雅宾利花园(二期) 3室2厅 南,静安-西藏北路-绿洲雅宾利花园(二期),188.47,3,25000,25000,25000.0,132.64710564015493,132.64710564015493,132.64710564015493
整租·南长苑 2室1厅 南,静安-曹家渡-南长苑,87.62,2,9500,9500,9500.0,108.42273453549417,108.42273453549417,108.42273453549417
整租·静安艺阁 2室2厅 南,静安-曹家渡-静安艺阁,124.1,2,14000,14000,14000.0,112.81224818694602,112.81224818694602,112.81224818694602
整租·广兴公寓 4室2厅 南,静安-不夜城-广兴公寓,150.08,4,18000,18000,18000.0,119.93603411513858,119.93603411513858,119.93603411513858
整租·广茂苑 2室1厅 南/北,静安-大宁-广茂苑,75.8,2,6500,6500,6500.0,85.75197889182058,85.75197889182058,85.75197889182058
整租·驰骋新苑 2室1厅 南,静安-彭浦-驰骋新苑,54.0,2,5000,5000,5000.0,92.5925925925926,92.5925925925926,92.5925925925926
整租·国际丽都城 2室2厅 南,静安-南京西路-国际丽都城,120.3,2,22000,22000,22000.0,182.8761429758936,182.8761429758936,182.8761429758936
整租·谈家桥路80弄 1室1厅 南,静安-大宁-谈家桥路80弄,36.2,1,5400,5400,5400.0,149.17127071823202,149.17127071823202,149.17127071823202
整租·同济佳苑 1室1厅 南,静安-曹家渡-同济佳苑,55.56,1,7500,7500,7500.0,134.98920086393088,134.98920086393088,134.98920086393088
整租·陆丰苑小区 2室1厅 南,静安-西藏北路-陆丰苑小区,49.92,2,5700,5700,5700.0,114.1826923076923,114.1826923076923,114.1826923076923
整租·静安艺庭 2室2厅 南/北,静安-江宁路-静安艺庭,104.71,2,12000,12000,12000.0,114.60223474357751,114.60223474357751,114.60223474357751
整租·永乐苑 3室2厅 南,静安-大宁-永乐苑,130.88,3,12000,12000,12000.0,91.68704156479218,91.68704156479218,91.68704156479218
整租·姚西小区 2室1厅 南/北,静安-曹家渡-姚西小区,54.6,2,6500,6500,6500.0,119.04761904761905,119.04761904761905,119.04761904761905
整租·天道俪晶国际公寓 1室1厅 东/南,静安-不夜城-天道俪晶国际公寓,52.96,1,6500,6500,6500.0,122.73413897280966,122.73413897280966,122.73413897280966
整租·麦克公寓 2室1厅 南,静安-静安寺-麦克公寓,84.23,2,14000,14000,14000.0,166.21156357592307,166.21156357592307,166.21156357592307
整租·康乐大楼(静安) 2室1厅 南,静安-南京西路-康乐大楼(静安),58.04,2,12000,12000,12000.0,206.7539627842867,206.7539627842867,206.7539627842867
整租·骏豪国际 1室1厅 西,静安-南京西路-骏豪国际,49.11,1,10000,10000,10000.0,203.62451639177357,203.62451639177357,203.62451639177357
整租·共康三村 2室1厅 南/北,静安-彭浦-共康三村,45.0,2,4000,4000,4000.0,88.88888888888889,88.88888888888889,88.88888888888889
整租·骏豪国际 1室1厅 西,静安-南京西路-骏豪国际,53.02,1,8500,8500,8500.0,160.31686156167484,160.31686156167484,160.31686156167484
整租·骏豪国际 1室1厅 南,静安-南京西路-骏豪国际,53.04,1,6200,6200,6200.0,116.89291101055807,116.89291101055807,116.89291101055807
整租·梅山大楼 3室2厅 南,静安-江宁路-梅山大楼,134.81,3,20000,20000,20000.0,148.35694681403456,148.35694681403456,148.35694681403456
整租·乐业公寓 3室2厅 西南,静安-闸北公园-乐业公寓,120.67,3,13200,13200,13200.0,109.38924339106654,109.38924339106654,109.38924339106654
整租·一天下大厦 1室1厅 南,静安-不夜城-一天下大厦,49.14,1,7100,7100,7100.0,144.48514448514447,144.48514448514447,144.48514448514447
整租·静安别墅 1室0厅 北,静安-南京西路-静安别墅,11.0,1,3200,3200,3200.0,290.90909090909093,290.90909090909093,290.90909090909093
整租·高荣小区 1室1厅 南,静安-曹家渡-高荣小区,41.46,1,5700,5700,5700.0,137.4819102749638,137.4819102749638,137.4819102749638
整租·新鑫公寓 4室2厅 南,静安-不夜城-新鑫公寓,164.31,4,23500,23500,23500.0,143.02233582861663,143.02233582861663,143.02233582861663
整租·紫祥小区 3室1厅 南,静安-不夜城-紫祥小区,54.75,3,7200,7200,7200.0,131.5068493150685,131.5068493150685,131.5068493150685
整租·大华公寓(静安) 2室1厅 南,静安-南京西路-大华公寓(静安),80.06,2,13000,13000,13000.0,162.3782163377467,162.3782163377467,162.3782163377467
整租·延安中路955弄 2室1厅 南,静安-静安寺-延安中路955弄,48.34,2,8800,8800,8800.0,182.0438560198593,182.0438560198593,182.0438560198593
整租·时代鑫都 1室1厅 南,静安-闸北公园-时代鑫都,35.15,1,3600,3600,3600.0,102.41820768136559,102.41820768136559,102.41820768136559
