title,name,area,rooms,price_lower,price_upper,price_average,price_square_lower,price_square_upper,price_square_average
整租·小经厂胡同 5室3厅 南/北,东城-地安门-小经厂胡同,160.0,5,52000,52000,52000.0,325.0,325.0,325.0
整租·前永康二巷 1室1厅 南,东城-东直门-前永康二巷,44.0,1,5700,5700,5700.0,129.54545454545453,129.54545454545453,129.54545454545453
整租·仓南胡同12号院 2室1厅 南/北,东城-朝阳门内-仓南胡同12号院,60.03,2,7800,7800,7800.0,129.9350324837581,129.9350324837581,129.9350324837581
整租·冠城名敦道A区 1室0厅 东南,东城-广渠门-冠城名敦道A区,83.24,1,13000,13000,13000.0,156.17491590581452,156.17491590581452,156.17491590581452
整租·本家润园C区 1室1厅 北,东城-东花市-本家润园C区,46.6,1,5600,5600,5600.0,120.17167381974248,120.17167381974248,120.17167381974248
整租·中海紫御公馆 2室2厅 南/北,东城-陶然亭-中海紫御公馆,92.0,2,13500,13500,13500.0,146.7391304347826,146.7391304347826,146.7391304347826
整租·法华南里 1室1厅 东,东城-崇文门-法华南里,47.56,1,5300,5300,5300.0,111.43818334735072,111.43818334735072,111.43818334735072
整租·崇文门西大街 2室1厅 南,东城-崇文门-崇文门西大街,49.25,2,7200,7200,7200.0,146.19289340101523,146.19289340101523,146.19289340101523
整租·广渠家园 2室1厅 东,东城-广渠门-广渠家园,67.0,2,6700,6700,6700.0,100.0,100.0,100.0
整租·国瑞城西区 1室0厅 东,东城-崇文门-国瑞城西区,60.0,1,9500,9500,9500.0,158.33333333333334,158.33333333333334,158.33333333333334
整租·永定门东街西里 2室1厅 南/北,东城-天坛-永定门东街西里,50.77,2,5100,5100,5100.0,100.4530234390388,100.4530234390388,100.4530234390388
整租·工体北里 2室1厅 南/北,东城-工体-工体北里,54.37,2,8800,8800,8800.0,161.8539635828582,161.8539635828582,161.8539635828582
整租·新怡家园 3室2厅 东/南/北,东城-崇文门-新怡家园,158.23,3,26800,26800,26800.0,169.37369651772738,169.37369651772738,169.37369651772738
整租·前门东大街 2室1厅 南/北,东城-前门-前门东大街,55.0,2,7200,7200,7200.0,130.9090909090909,130.9090909090909,130.9090909090909
整租·新景家园西区 1室1厅 南,东城-崇文门-新景家园西区,58.0,1,7200,7200,7200.0,124.13793103448276,124.13793103448276,124.13793103448276
整租·小黄庄一区 4室2厅 复式 南/北,东城-安贞-小黄庄一区,237.7,4,38000,38000,38000.0,159.86537652503156,159.86537652503156,159.86537652503156
整租·清水苑 1室1厅 南,东城-东直门-清水苑,45.61,1,5350,5350,5350.0,117.29883797412849,117.29883797412849,117.29883797412849
整租·永定门东街西里 2室1厅 南,东城-天坛-永定门东街西里,53.26,2,5000,5000,5000.0,93.8790837401427,93.8790837401427,93.8790837401427
整租·天华公馆 1室0厅 西,东城-崇文门-天华公馆,31.5,1,4900,4900,4900.0,155.55555555555554,155.55555555555554,155.55555555555554
整租·安德里北街25号院 2室1厅 西北,东城-安定门-安德里北街25号院,61.0,2,8300,8300,8300.0,136.0655737704918,136.0655737704918,136.0655737704918
整租·国瑞城西区 1室0厅 东,东城-崇文门-国瑞城西区,62.0,1,10000,10000,10000.0,161.29032258064515,161.29032258064515,161.29032258064515
整租·东直门内大街 2室1厅 东,东城-东直门-东直门内大街,67.97,2,10500,10500,10500.0,154.4799176107106,154.4799176107106,154.4799176107106
整租·金鱼池中区 2室1厅 东/西,东城-天坛-金鱼池中区,66.37,2,7600,7600,7600.0,114.50956757571191,114.50956757571191,114.50956757571191
整租·铜厂子胡同 2室1厅 南/北,东城-东直门-铜厂子胡同,50.58,2,7500,7500,7500.0,148.2799525504152,148.2799525504152,148.2799525504152
整租·金鱼池西区 2室1厅 南/北,东城-天坛-金鱼池西区,62.65,2,8000,8000,8000.0,127.69353551476456,127.69353551476456,127.69353551476456
整租·国瑞城中区 1室1厅 西,东城-崇文门-国瑞城中区,52.0,1,7800,7800,7800.0,150.0,150.0,150.0
整租·新景家园西区 2室1厅 南/北,东城-崇文门-新景家园西区,76.21,2,8800,8800,8800.0,115.47041070725628,115.47041070725628,115.47041070725628
整租·前门前酒店公寓 1房间 东南,东城-天坛-前门前酒店公寓,48.0,1,5300,5300,5300.0,110.41666666666667,110.41666666666667,110.41666666666667
整租·和平里九区 2室1厅 南/北,东城-和平里-和平里九区,52.66,2,5500,5500,5500.0,104.4436004557539,104.4436004557539,104.4436004557539
整租·新怡家园 1室2厅 南/北,东城-崇文门-新怡家园,100.0,1,15500,15500,15500.0,155.0,155.0,155.0
整租·前门前酒店公寓 1房间 西北,东城-天坛-前门前酒店公寓,48.12,1,5200,5200,5200.0,108.06317539484623,108.06317539484623,108.06317539484623
整租·花市枣苑三期 1室1厅 北,东城-东花市-花市枣苑三期,50.0,1,6500,6500,6500.0,130.0,130.0,130.0
整租·兴隆都市馨园 2室1厅 南/西/北,东城-崇文门-兴隆都市馨园,45.43,2,7200,7200,7200.0,158.48558221439578,158.48558221439578,158.48558221439578
整租·西营房 1室1厅 北,东城-安定门-西营房,36.31,1,5200,5200,5200.0,143.21123657394656,143.21123657394656,143.21123657394656
整租·北官厅胡同2号院 2室1厅 南/北,东城-东直门-北官厅胡同2号院,65.0,2,7800,7800,7800.0,120.0,120.0,120.0
整租·新怡家园 2室1厅 南,东城-崇文门-新怡家园,100.86,2,17200,17200,17200.0,170.53341265119968,170.53341265119968,170.53341265119968
整租·光明楼 2室1厅 南/北,东城-广渠门-光明楼,92.27,2,12000,12000,12000.0,130.0531050178823,130.0531050178823,130.0531050178823
整租·和平新城一期 1室1厅 东,东城-和平里-和平新城一期,63.0,1,7700,7700,7700.0,122.22222222222223,122.22222222222223,122.22222222222223
整租·新世界中心 1室1厅 东,东城-崇文门-新世界中心,84.33,1,10500,10500,10500.0,124.51085023123444,124.51085023123444,124.51085023123444
整租·南岗子 2室1厅 南/北,东城-崇文门-南岗子,54.32,2,6800,6800,6800.0,125.1840942562592,125.1840942562592,125.1840942562592
整租·东营房九条 2室1厅 东南/南,东城-朝阳门外-东营房九条,60.0,2,9000,9000,9000.0,150.0,150.0,150.0
整租·绿景苑 1室0厅 北,东城-广渠门-绿景苑,33.0,1,4400,4400,4400.0,133.33333333333334,133.33333333333334,133.33333333333334
整租·冠城名敦道A区 1室0厅 西,东城-广渠门-冠城名敦道A区,68.68,1,8500,8500,8500.0,123.76237623762376,123.76237623762376,123.76237623762376
整租·和平里三区 1室1厅 西南,东城-和平里-和平里三区,37.38,1,4800,4800,4800.0,128.41091492776886,128.41091492776886,128.41091492776886
整租·火桥北里 2室1厅 西北,东城-左安门-火桥北里,55.0,2,5200,5200,5200.0,94.54545454545455,94.54545454545455,94.54545454545455
整租·怡龙别墅 5室2厅 南/北,东城-左安门-怡龙别墅,409.62,5,55000,55000,55000.0,134.2707875592012,134.2707875592012,134.2707875592012
整租·瑞士公寓 1室1厅 南,东城-朝阳门外-瑞士公寓,87.0,1,13000,13000,13000.0,149.42528735632183,149.42528735632183,149.42528735632183
整租·安德路47号院 3室1厅 东/西,东城-安定门-安德路47号院,56.0,3,6800,6800,6800.0,121.42857142857143,121.42857142857143,121.42857142857143
整租·北锣鼓巷 1室1厅 东,东城-安定门-北锣鼓巷,45.0,1,13000,13000,13000.0,288.8888888888889,288.8888888888889,288.8888888888889
整租·MOHO国际写字楼 1房间 北,东城-东花市-MOHO国际写字楼,24.78,1,4500,4500,4500.0,181.59806295399514,181.59806295399514,181.59806295399514
整租·山老胡同 1室0厅 南,东城-东四-山老胡同,35.0,1,5500,5500,5500.0,157.14285714285714,157.14285714285714,157.14285714285714
整租·北京上舍 1室0厅 东,东城-广渠门-北京上舍,45.58,1,6000,6000,6000.0,131.63668275559456,131.63668275559456,131.63668275559456
整租·本家润园C区 1室1厅 北,东城-东花市-本家润园C区,47.5,1,5400,5400,5400.0,113.6842105263158,113.6842105263158,113.6842105263158
整租·兴隆都市馨园 1室0厅 北,东城-崇文门-兴隆都市馨园,29.4,1,4500,4500,4500.0,153.06122448979593,153.06122448979593,153.06122448979593
整租·沙滩后街55号院 2室1厅 南/北,东城-东四-沙滩后街55号院,55.0,2,8000,8000,8000.0,145.45454545454547,145.45454545454547,145.45454545454547
整租·兴隆都市馨园 1室0厅 北,东城-崇文门-兴隆都市馨园,30.24,1,4800,4800,4800.0,158.73015873015873,158.73015873015873,158.73015873015873
整租·雍和家园一期 3室2厅 南,东城-和平里-雍和家园一期,202.0,3,31000,31000,31000.0,153.46534653465346,153.46534653465346,153.46534653465346
整租·前门前酒店公寓 1房间 西南,东城-天坛-前门前酒店公寓,52.32,1,5300,5300,5300.0,101.29969418960245,101.29969418960245,101.29969418960245
整租·新景家园东区 1室0厅 西,东城-崇文门-新景家园东区,28.0,1,5600,5600,5600.0,200.0,200.0,200.0
整租·朝阳门南小街 3室1厅 南/北,东城-朝阳门内-朝阳门南小街,85.7,3,15000,15000,15000.0,175.02917152858808,175.02917152858808,175.02917152858808
整租·铂晶豪庭 2室1厅 西,东城-工体-铂晶豪庭,132.46,2,17500,17500,17500.0,132.11535557904273,132.11535557904273,132.11535557904273
整租·本家润园一期 2室1厅 东南,东城-东花市-本家润园一期,67.29,2,9000,9000,9000.0,133.74944271065536,133.74944271065536,133.74944271065536
整租·凯德华玺 2房间 北,东城-金宝街-凯德华玺,75.61,2,10000,10000,10000.0,132.2576378785875,132.2576378785875,132.2576378785875
整租·北新仓胡同 3室1厅 南/北,东城-东直门-北新仓胡同,130.0,3,16000,16000,16000.0,123.07692307692308,123.07692307692308,123.07692307692308
整租·朝阳首府 3室1厅 东南,东城-朝阳门内-朝阳首府,171.29,3,32000,32000,32000.0,186.81767762274507,186.81767762274507,186.81767762274507
整租·崇文门西大街 2室0厅 南,东城-崇文门-崇文门西大街,50.0,2,7000,7000,7000.0,140.0,140.0,140.0
整租·国瑞城西区 1室1厅 西,东城-崇文门-国瑞城西区,122.47,1,17000,17000,17000.0,138.80950436841675,138.80950436841675,138.80950436841675
整租·崇文门西大街 1室1厅 南/北,东城-崇文门-崇文门西大街,40.0,1,5700,5700,5700.0,142.5,142.5,142.5
整租·民安小区东直门内北小街 2室1厅 南,东城-东直门-民安小区东直门内北小街,81.93,2,12600,12600,12600.0,153.78982057854265,153.78982057854265,153.78982057854265
整租·悠胜美苑 2室2厅 南,东城-永定门-悠胜美苑,120.0,2,12500,12500,12500.0,104.16666666666667,104.16666666666667,104.16666666666667
整租·东厂胡同 3室1厅 南/西南,东城-灯市口-东厂胡同,95.87,3,14500,14500,14500.0,151.24647960780223,151.24647960780223,151.24647960780223
整租·西营房 1室1厅 西/北,东城-安定门-西营房,37.0,1,5200,5200,5200.0,140.54054054054055,140.54054054054055,140.54054054054055
整租·海运仓小区 2室1厅 东北,东城-东直门-海运仓小区,64.0,2,9500,9500,9500.0,148.4375,148.4375,148.4375
整租·香河园北里 1室1厅 东南,东城-东直门-香河园北里,42.64,1,5800,5800,5800.0,136.02251407129455,136.02251407129455,136.02251407129455
整租·天利园 3室1厅 南/北,东城-广渠门-天利园,119.87,3,11500,11500,11500.0,95.93726537081838,95.93726537081838,95.93726537081838
整租·朝阳门内大街 2室1厅 南/北,东城-朝阳门内-朝阳门内大街,50.56,2,7000,7000,7000.0,138.4493670886076,138.4493670886076,138.4493670886076
整租·京城仁合 2室1厅 西,东城-广渠门-京城仁合,49.61,2,6600,6600,6600.0,133.03769401330376,133.03769401330376,133.03769401330376
整租·新景家园东区 1室1厅 南/北,东城-崇文门-新景家园东区,62.0,1,8000,8000,8000.0,129.03225806451613,129.03225806451613,129.03225806451613
整租·东水井胡同 3室1厅 东/西,东城-朝阳门内-东水井胡同,98.0,3,13000,13000,13000.0,132.6530612244898,132.6530612244898,132.6530612244898
整租·天坛东里中区 2室1厅 东/西,东城-天坛-天坛东里中区,48.99,2,5100,5100,5100.0,104.10287813839558,104.10287813839558,104.10287813839558
整租·小黄庄一区 1室1厅 南/北,东城-安贞-小黄庄一区,51.27,1,6800,6800,6800.0,132.63116832455626,132.63116832455626,132.63116832455626
整租·金鱼池西区 2室1厅 南/北,东城-天坛-金鱼池西区,61.76,2,8000,8000,8000.0,129.5336787564767,129.5336787564767,129.5336787564767
整租·海运仓小区 1室1厅 南,东城-东直门-海运仓小区,47.87,1,8000,8000,8000.0,167.11928138709004,167.11928138709004,167.11928138709004
整租·西革新里110号院 2室1厅 南/北,东城-永定门-西革新里110号院,60.0,2,6600,6600,6600.0,110.0,110.0,110.0
整租·新景家园东区 1室1厅 西,东城-崇文门-新景家园东区,59.87,1,7800,7800,7800.0,130.2822782695841,130.2822782695841,130.2822782695841
整租·菊儿胡同 1室1厅 东/北,东城-地安门-菊儿胡同,30.0,1,5800,5800,5800.0,193.33333333333334,193.33333333333334,193.33333333333334
整租·东堂子胡同49号院 1室1厅 南,东城-建国门内-东堂子胡同49号院,43.6,1,6000,6000,6000.0,137.61467889908258,137.61467889908258,137.61467889908258
整租·大羊宜宾胡同35号院 1室1厅 南,东城-建国门内-大羊宜宾胡同35号院,42.0,1,6300,6300,6300.0,150.0,150.0,150.0
整租·培新街乙5号院 2室1厅 东/北,东城-广渠门-培新街乙5号院,70.72,2,8500,8500,8500.0,120.1923076923077,120.1923076923077,120.1923076923077
整租·上龙西里 3室2厅 南,东城-安定门-上龙西里,120.25,3,15000,15000,15000.0,124.74012474012474,124.74012474012474,124.74012474012474
整租·李村东里 2室1厅 南/北,东城-永定门-李村东里,57.0,2,5100,5100,5100.0,89.47368421052632,89.47368421052632,89.47368421052632
整租·天娇园 1室1厅 东/西,东城-东花市-天娇园,48.83,1,6600,6600,6600.0,135.16280974810567,135.16280974810567,135.16280974810567
整租·西革新里110号院 1室1厅 南,东城-永定门-西革新里110号院,50.28,1,5000,5000,5000.0,99.44311853619729,99.44311853619729,99.44311853619729
整租·胡家园小区 1室1厅 南,东城-东直门-胡家园小区,42.66,1,6500,6500,6500.0,152.3675574308486,152.3675574308486,152.3675574308486
整租·东厂北巷3号院 3室1厅 东/西,东城-灯市口-东厂北巷3号院,72.0,3,11000,11000,11000.0,152.77777777777777,152.77777777777777,152.77777777777777
整租·车站路6号院 2室1厅 东/西,东城-陶然亭-车站路6号院,50.52,2,6000,6000,6000.0,118.7648456057007,118.7648456057007,118.7648456057007
整租·左安浦园 1室1厅 东,东城-左安门-左安浦园,60.0,1,6000,6000,6000.0,100.0,100.0,100.0
整租·东直门南大街 3室1厅 东南/南,东城-东直门-东直门南大街,82.24,3,13000,13000,13000.0,158.0739299610895,158.0739299610895,158.0739299610895
整租·安德路47号院 2室1厅 东/西,东城-安定门-安德路47号院,59.3,2,8500,8500,8500.0,143.3389544688027,143.3389544688027,143.3389544688027
整租·国瑞城中区 3室2厅 南/北,东城-崇文门-国瑞城中区,145.1,3,20000,20000,20000.0,137.83597518952448,137.83597518952448,137.83597518952448
整租·复康南里 2室1厅 南/北,东城-天坛-复康南里,55.0,2,5300,5300,5300.0,96.36363636363636,96.36363636363636,96.36363636363636
整租·国瑞城西区 2室1厅 西,东城-崇文门-国瑞城西区,147.0,2,16500,16500,16500.0,112.24489795918367,112.24489795918367,112.24489795918367
整租·太华公寓 2室2厅 西,东城-崇文门-太华公寓,102.0,2,11500,11500,11500.0,112.74509803921569,112.74509803921569,112.74509803921569
整租·东直门北大街 1室1厅 东,东城-东直门-东直门北大街,40.96,1,6300,6300,6300.0,153.80859375,153.80859375,153.80859375
整租·革新南路2号院 2室1厅 东南,东城-永定门-革新南路2号院,58.0,2,4500,4500,4500.0,77.58620689655173,77.58620689655173,77.58620689655173
整租·崇文门西大街 2室1厅 南/北,东城-崇文门-崇文门西大街,66.31,2,8400,8400,8400.0,126.67772583320766,126.67772583320766,126.67772583320766
整租·本家润园C区 1室1厅 北,东城-东花市-本家润园C区,47.0,1,6200,6200,6200.0,131.91489361702128,131.91489361702128,131.91489361702128
整租·MOHO国际写字楼 3房间 东南,东城-东花市-MOHO国际写字楼,108.21,3,14000,14000,14000.0,129.37806117734036,129.37806117734036,129.37806117734036
整租·车辇店胡同 2室1厅 南/西/北,东城-安定门-车辇店胡同,65.06,2,8800,8800,8800.0,135.25976022133415,135.25976022133415,135.25976022133415
整租·望陶园小区 3室1厅 东/北,东城-永定门-望陶园小区,102.83,3,8600,8600,8600.0,83.63318097831372,83.63318097831372,83.63318097831372
整租·东直门南大街 2室1厅 北,东城-东直门-东直门南大街,60.0,2,6800,6800,6800.0,113.33333333333333,113.33333333333333,113.33333333333333
整租·金隆基大厦 1室1厅 西,东城-东四-金隆基大厦,42.03,1,6300,6300,6300.0,149.89293361884367,149.89293361884367,149.89293361884367
整租·崇文门西大街 2室1厅 南/北,东城-崇文门-崇文门西大街,49.1,2,7100,7100,7100.0,144.60285132382893,144.60285132382893,144.60285132382893
整租·国瑞城西区 2室1厅 西/北,东城-崇文门-国瑞城西区,105.0,2,16000,16000,16000.0,152.38095238095238,152.38095238095238,152.38095238095238
整租·清水苑 1室1厅 南/北,东城-东直门-清水苑,48.39,1,5500,5500,5500.0,113.65984707584211,113.65984707584211,113.65984707584211
整租·兴隆都市馨园 1室0厅 北,东城-崇文门-兴隆都市馨园,27.23,1,4400,4400,4400.0,161.5864854939405,161.5864854939405,161.5864854939405
整租·和平里三区 1室1厅 东南,东城-和平里-和平里三区,40.57,1,5900,5900,5900.0,145.4276559033769,145.4276559033769,145.4276559033769
整租·和平里三区 1室1厅 东南,东城-和平里-和平里三区,43.0,1,5700,5700,5700.0,132.5581395348837,132.5581395348837,132.5581395348837
整租·安外大街80号院 1室1厅 东,东城-和平里-安外大街80号院,41.43,1,6800,6800,6800.0,164.13227130098963,164.13227130098963,164.13227130098963
整租·西营房 3室1厅 北,东城-安定门-西营房,102.41,3,13300,13300,13300.0,129.8701298701299,129.8701298701299,129.8701298701299
整租·十字坡西里 2室1厅 南/北,东城-东直门-十字坡西里,53.0,2,7500,7500,7500.0,141.50943396226415,141.50943396226415,141.50943396226415
整租·国瑞城东区 1室1厅 南,东城-崇文门-国瑞城东区,61.78,1,7500,7500,7500.0,121.39851084493364,121.39851084493364,121.39851084493364
整租·左安浦园 2室1厅 东,东城-左安门-左安浦园,67.0,2,6500,6500,6500.0,97.01492537313433,97.01492537313433,97.01492537313433
整租·国瑞城中区 2室1厅 南/西,东城-崇文门-国瑞城中区,62.0,2,8500,8500,8500.0,137.09677419354838,137.09677419354838,137.09677419354838
整租·豆瓣胡同 1室1厅 东,东城-朝阳门内-豆瓣胡同,48.0,1,7200,7200,7200.0,150.0,150.0,150.0
整租·兴隆都市馨园 1室0厅 北,东城-崇文门-兴隆都市馨园,28.52,1,4400,4400,4400.0,154.27769985974754,154.27769985974754,154.27769985974754
整租·绿景苑 1室0厅 北,东城-广渠门-绿景苑,31.36,1,4800,4800,4800.0,153.06122448979593,153.06122448979593,153.06122448979593
整租·西营房 3室1厅 南/西北,东城-安定门-西营房,102.41,3,14500,14500,14500.0,141.587735572698,141.587735572698,141.587735572698
整租·新太仓一巷 1室1厅 南,东城-东四-新太仓一巷,34.26,1,5400,5400,5400.0,157.6182136602452,157.6182136602452,157.6182136602452
整租·西革新里110号院 1室1厅 东,东城-永定门-西革新里110号院,44.44,1,4200,4200,4200.0,94.50945094509451,94.50945094509451,94.50945094509451
整租·建予园 2室1厅 西南,东城-永定门-建予园,94.04,2,8500,8500,8500.0,90.38706933219906,90.38706933219906,90.38706933219906
整租·新景家园西区 2室1厅 南/北,东城-崇文门-新景家园西区,76.0,2,8600,8600,8600.0,113.15789473684211,113.15789473684211,113.15789473684211
整租·沙滩北街甲2号院 5室1厅 南/北,东城-东四-沙滩北街甲2号院,145.0,5,25000,25000,25000.0,172.41379310344828,172.41379310344828,172.41379310344828
整租·前门前 2室1厅 南/北,东城-天坛-前门前,88.0,2,11000,11000,11000.0,125.0,125.0,125.0
整租·绿景苑 1室1厅 北,东城-广渠门-绿景苑,34.7,1,4500,4500,4500.0,129.6829971181556,129.6829971181556,129.6829971181556
整租·宝润苑 3室2厅 复式 东/西,东城-东花市-宝润苑,196.46,3,20000,20000,20000.0,101.80189351521938,101.80189351521938,101.80189351521938
整租·梵悦万国府 4室2厅 东/北,东城-东直门-梵悦万国府,287.56,4,90000,90000,90000.0,312.9781610794269,312.9781610794269,312.9781610794269
整租·东直门内北小街16号 2室1厅 东/西,东城-东直门-东直门内北小街16号,89.13,2,9200,9200,9200.0,103.2200157073937,103.2200157073937,103.2200157073937
整租·兴隆都市馨园 1室0厅 东,东城-崇文门-兴隆都市馨园,29.22,1,4200,4200,4200.0,143.73716632443532,143.73716632443532,143.73716632443532
整租·和平里一区 2室1厅 南/北,东城-和平里-和平里一区,60.0,2,6500,6500,6500.0,108.33333333333333,108.33333333333333,108.33333333333333
整租·南岗子 2室1厅 南/北,东城-崇文门-南岗子,53.59,2,6300,6300,6300.0,117.55924612800895,117.55924612800895,117.55924612800895
整租·新中西街 1室1厅 南,东城-朝阳门外-新中西街,41.6,1,5600,5600,5600.0,134.6153846153846,134.6153846153846,134.6153846153846
整租·阳光都市 1室1厅 北,东城-工体-阳光都市,64.0,1,10800,10800,10800.0,168.75,168.75,168.75
整租·夕照寺西里 2室0厅 南,东城-广渠门-夕照寺西里,44.02,2,5800,5800,5800.0,131.75829168559744,131.75829168559744,131.75829168559744
整租·小黄庄一区 1室1厅 东/西,东城-安贞-小黄庄一区,41.23,1,5800,5800,5800.0,140.67426631093863,140.67426631093863,140.67426631093863
整租·兴化西里 1室1厅 东/西,东城-和平里-兴化西里,58.58,1,6700,6700,6700.0,114.37350631614886,114.37350631614886,114.37350631614886
整租·东花市北里西区 2室1厅 西,东城-东花市-东花市北里西区,68.0,2,7200,7200,7200.0,105.88235294117646,105.88235294117646,105.88235294117646
整租·建予园 2室1厅 东南,东城-永定门-建予园,95.19,2,7800,7800,7800.0,81.94138039710053,81.94138039710053,81.94138039710053
整租·光明楼 3室1厅 东/西,东城-广渠门-光明楼,59.68,3,6800,6800,6800.0,113.94101876675603,113.94101876675603,113.94101876675603
整租·海晟名苑北区 1室0厅 西南,东城-工体-海晟名苑北区,46.0,1,8000,8000,8000.0,173.91304347826087,173.91304347826087,173.91304347826087
整租·冠城名敦道A区 1室0厅 南,东城-广渠门-冠城名敦道A区,58.0,1,10000,10000,10000.0,172.41379310344828,172.41379310344828,172.41379310344828
整租·天坛东路64号 1室1厅 南,东城-左安门-天坛东路64号,30.0,1,5000,5000,5000.0,166.66666666666666,166.66666666666666,166.66666666666666
整租·左安浦园 2室1厅 南,东城-左安门-左安浦园,89.0,2,7600,7600,7600.0,85.3932584269663,85.3932584269663,85.3932584269663
整租·大经厂西巷 1室1厅 东,东城-地安门-大经厂西巷,30.0,1,4200,4200,4200.0,140.0,140.0,140.0
整租·谢家胡同 1室1厅 南/北,东城-地安门-谢家胡同,25.0,1,5600,5600,5600.0,224.0,224.0,224.0
整租·交道口东大街 1室1厅 北,东城-交道口-交道口东大街,53.0,1,8800,8800,8800.0,166.03773584905662,166.03773584905662,166.03773584905662
整租·本家润园C区 1室1厅 北,东城-东花市-本家润园C区,49.0,1,6000,6000,6000.0,122.44897959183673,122.44897959183673,122.44897959183673
整租·富贵园一区 2室1厅 南/北,东城-东花市-富贵园一区,87.0,2,12000,12000,12000.0,137.93103448275863,137.93103448275863,137.93103448275863
整租·东花市北里西区 2室2厅 南/北,东城-东花市-东花市北里西区,145.0,2,13500,13500,13500.0,93.10344827586206,93.10344827586206,93.10344827586206
整租·东花市北里中区 2室1厅 东,东城-东花市-东花市北里中区,78.0,2,7300,7300,7300.0,93.58974358974359,93.58974358974359,93.58974358974359
整租·本家润园C区 1室1厅 北,东城-东花市-本家润园C区,46.93,1,5370,5370,5370.0,114.42574046452162,114.42574046452162,114.42574046452162
整租·和平新城一期 2室1厅 南/北,东城-和平里-和平新城一期,102.0,2,14000,14000,14000.0,137.2549019607843,137.2549019607843,137.2549019607843
整租·东直门内北小街2号院 2室2厅 西/北,东城-东直门-东直门内北小街2号院,156.0,2,13000,13000,13000.0,83.33333333333333,83.33333333333333,83.33333333333333
整租·胡家园26号院 3室2厅 南/北,东城-东直门-胡家园26号院,117.82,3,11500,11500,11500.0,97.60651841792566,97.60651841792566,97.60651841792566
整租·十字坡西里 2室1厅 南/北,东城-东直门-十字坡西里,56.48,2,7800,7800,7800.0,138.10198300283287,138.10198300283287,138.10198300283287
整租·东华门大街 1室1厅 东,东城-东单-东华门大街,39.58,1,6800,6800,6800.0,171.80394138453767,171.80394138453767,171.80394138453767
整租·官书院 3室2厅 南/北,东城-安定门-官书院,125.15,3,18000,18000,18000.0,143.82740711146624,143.82740711146624,143.82740711146624
整租·安德路55号院 2室1厅 南/北,东城-安定门-安德路55号院,56.69,2,6200,6200,6200.0,109.36673134591639,109.36673134591639,109.36673134591639
整租·湖景苑 4室2厅 东/西,东城-安定门-湖景苑,182.29,4,17500,17500,17500.0,96.0008777223106,96.0008777223106,96.0008777223106
整租·安德路55号院 2室1厅 南/北,东城-安定门-安德路55号院,74.0,2,7000,7000,7000.0,94.5945945945946,94.5945945945946,94.5945945945946
整租·新景家园东区 2室1厅 东/西,东城-崇文门-新景家园东区,85.0,2,8600,8600,8600.0,101.17647058823529,101.17647058823529,101.17647058823529
整租·新景家园东区 2室1厅 南/北,东城-崇文门-新景家园东区,82.46,2,9000,9000,9000.0,109.14382731021102,109.14382731021102,109.14382731021102
整租·新景家园东区 1室0厅 西,东城-崇文门-新景家园东区,30.77,1,5500,5500,5500.0,178.74553136171596,178.74553136171596,178.74553136171596
整租·兴隆都市馨园 1室0厅 南,东城-崇文门-兴隆都市馨园,28.92,1,4470,4470,4470.0,154.5643153526971,154.5643153526971,154.5643153526971
整租·新景家园西区 2室1厅 南/北,东城-崇文门-新景家园西区,80.79,2,7500,7500,7500.0,92.8332714444857,92.8332714444857,92.8332714444857
整租·兴隆都市馨园 3室1厅 复式 南/北,东城-崇文门-兴隆都市馨园,121.58,3,12000,12000,12000.0,98.70044415199868,98.70044415199868,98.70044415199868
整租·太华公寓 2室1厅 北,东城-崇文门-太华公寓,151.54,2,14000,14000,14000.0,92.3848488847829,92.3848488847829,92.3848488847829
整租·金鱼池西区 1室1厅 南,东城-天坛-金鱼池西区,45.0,1,4600,4600,4600.0,102.22222222222223,102.22222222222223,102.22222222222223
整租·富莱茵花园 3室1厅 北,东城-永定门-富莱茵花园,98.38,3,6600,6600,6600.0,67.08680626143526,67.08680626143526,67.08680626143526
整租·景泰西里 3室1厅 南/北,东城-永定门-景泰西里,66.57,3,6300,6300,6300.0,94.63722397476342,94.63722397476342,94.63722397476342
整租·金桥国际 1室1厅 西,东城-广渠门-金桥国际,63.79,1,6800,6800,6800.0,106.59978052986362,106.59978052986362,106.59978052986362
整租·春秀路 1室1厅 东,东城-工体-春秀路,43.03,1,7500,7500,7500.0,174.29700209156402,174.29700209156402,174.29700209156402
整租·锡拉胡同21号院 2室1厅 东/西,东城-灯市口-锡拉胡同21号院,57.24,2,8500,8500,8500.0,148.49755415793152,148.49755415793152,148.49755415793152
整租·天坛西里东区 2室1厅 南/北,东城-天坛-天坛西里东区,52.98,2,5500,5500,5500.0,103.81275953189883,103.81275953189883,103.81275953189883
整租·营房西街 1室0厅 南,东城-崇文门-营房西街,39.45,1,4900,4900,4900.0,124.20785804816222,124.20785804816222,124.20785804816222
整租·交林 1室1厅 东,东城-和平里-交林,36.0,1,4800,4800,4800.0,133.33333333333334,133.33333333333334,133.33333333333334
整租·冠城名敦道A区 1室0厅 西,东城-广渠门-冠城名敦道A区,77.0,1,6800,6800,6800.0,88.31168831168831,88.31168831168831,88.31168831168831
整租·冠城名敦道A区 1室0厅 东/西,东城-广渠门-冠城名敦道A区,86.43,1,11000,11000,11000.0,127.27062362605575,127.27062362605575,127.27062362605575
