title,name,area,rooms,price_lower,price_upper,price_average,price_square_lower,price_square_upper,price_square_average
整租·国徽苑 2室2厅 南,长丰-北城-国徽苑,92.00,2,1300,1300,1300.0,14.130434782608695,14.130434782608695,14.130434782608695
整租·花岗新城 3室2厅 东南,肥西-肥西-花岗新城,120.00,3,2000,2000,2000.0,16.666666666666668,16.666666666666668,16.666666666666668
整租·滨湖新地城 2室1厅 南,滨湖新区-滨湖世纪-滨湖新地城,82.00,2,2061,2061,2061.0,25.134146341463413,25.134146341463413,25.134146341463413
整租·阜阳北路生活小区 2室1厅 南,庐阳-杏林-阜阳北路生活小区,63.23,2,1200,1200,1200.0,18.978333069745375,18.978333069745375,18.978333069745375
整租·山水名城 3室1厅 南,政务-笔架山-山水名城,117.00,3,3600,3600,3600.0,30.76923076923077,30.76923076923077,30.76923076923077
整租·华南城紫荆名都馨园 4室2厅 南,肥西-肥西-华南城紫荆名都馨园,125.00,4,1000,1000,1000.0,8.0,8.0,8.0
整租·大摩华尔街生活广场 1室1厅 南,包河-望湖-大摩华尔街生活广场,56.00,1,1400,1400,1400.0,25.0,25.0,25.0
整租·滨湖阳光里 3室1厅 南,包河-工业园-滨湖阳光里,102.56,3,1900,1900,1900.0,18.525741029641186,18.525741029641186,18.525741029641186
整租·文一锦门北韵 3室1厅 南,长丰-北城-文一锦门北韵,89.00,3,800,800,800.0,8.98876404494382,8.98876404494382,8.98876404494382
整租·蓝光半岛公馆 3室2厅 南,庐阳-杏林-蓝光半岛公馆,132.00,3,1300,1300,1300.0,9.848484848484848,9.848484848484848,9.848484848484848
整租·力高柏林春天 2室2厅 南,包河-包公-力高柏林春天,96.00,2,1800,1800,1800.0,18.75,18.75,18.75
整租·信达华宇锦绣龙川 4室2厅 南,包河-淝河镇-信达华宇锦绣龙川,123.00,4,3500,3500,3500.0,28.45528455284553,28.45528455284553,28.45528455284553
整租·开源馨居 3室2厅 南,瑶海-长淮-开源馨居,152.59,3,2200,2200,2200.0,14.417720689429188,14.417720689429188,14.417720689429188
整租·众发世纪城 2室2厅 南,庐江县-庐江县-众发世纪城,91.00,2,1250,1250,1250.0,13.736263736263735,13.736263736263735,13.736263736263735
整租·铂金汉宫 2室2厅 南,包河-包公-铂金汉宫,90.81,2,2800,2800,2800.0,30.833608633410417,30.833608633410417,30.833608633410417
整租·恒基旭辉铂悦天汇 4室2厅 南,滨湖新区-方兴-恒基旭辉铂悦天汇,152.00,4,2300,2300,2300.0,15.131578947368421,15.131578947368421,15.131578947368421
整租·淝河佳苑 1室1厅 南,包河-周谷堆-淝河佳苑,20.00,1,900,900,900.0,45.0,45.0,45.0
整租·联合一村 3室2厅 南,庐阳-双岗-联合一村,97.00,3,1600,1600,1600.0,16.49484536082474,16.49484536082474,16.49484536082474
整租·远洋万和云锦 3室1厅 南/北,肥东-肥东-远洋万和云锦,121.00,3,600,600,600.0,4.958677685950414,4.958677685950414,4.958677685950414
整租·东苑新村 2室1厅 南,瑶海-三里街-东苑新村,62.18,2,1300,1300,1300.0,20.907044065615953,20.907044065615953,20.907044065615953
整租·锦绣首玺 3室1厅 南,滨湖新区-方兴-锦绣首玺,99.00,3,1900,1900,1900.0,19.19191919191919,19.19191919191919,19.19191919191919
整租·华邦繁华里 1室1厅 南,蜀山-五里墩-华邦繁华里,39.07,1,1800,1800,1800.0,46.07115433836703,46.07115433836703,46.07115433836703
整租·航空新城 3室2厅 南,蜀山-南岗镇-航空新城,89.00,3,2100,2100,2100.0,23.59550561797753,23.59550561797753,23.59550561797753
整租·旺郢家园 2室2厅 南,肥西-肥西-旺郢家园,97.00,2,1200,1200,1200.0,12.371134020618557,12.371134020618557,12.371134020618557
整租·包公家园 3室2厅 南,肥西-新港-包公家园,140.00,3,2500,2500,2500.0,17.857142857142858,17.857142857142858,17.857142857142858
整租·一尔悦城 3室1厅 南,瑶海-城东-一尔悦城,69.00,3,1450,1450,1450.0,21.014492753623188,21.014492753623188,21.014492753623188
整租·海伦国际 2室1厅 北,滨湖新区-方兴-海伦国际,68.00,2,1900,1900,1900.0,27.941176470588236,27.941176470588236,27.941176470588236
整租·太平洋森活公馆 3室2厅 南,肥西-染坊-太平洋森活公馆,98.00,3,2200,2200,2200.0,22.448979591836736,22.448979591836736,22.448979591836736
整租·水墨兰庭 2室1厅 南,政务-笔架山-水墨兰庭,97.00,2,3000,3000,3000.0,30.927835051546392,30.927835051546392,30.927835051546392
整租·吉徽苑 3室1厅 南/北,长丰-北城-吉徽苑,93.00,3,500,500,500.0,5.376344086021505,5.376344086021505,5.376344086021505
整租·文一名门北郡 3室1厅 南,长丰-北城-文一名门北郡,89.49,3,700,700,700.0,7.822103028271315,7.822103028271315,7.822103028271315
整租·宝湾国际 3室2厅 南,长丰-北城-宝湾国际,89.00,3,800,800,800.0,8.98876404494382,8.98876404494382,8.98876404494382
整租·安粮城市广场 2室1厅 南,蜀山-稻香村-安粮城市广场,89.31,2,2000,2000,2000.0,22.39390885679095,22.39390885679095,22.39390885679095
整租·中国中部花木城 1室1厅 南,肥西-肥西-中国中部花木城,70.00,1,1000,1000,1000.0,14.285714285714286,14.285714285714286,14.285714285714286
整租·宝业城市绿苑西区 2室2厅 南,瑶海-和平路-宝业城市绿苑西区,96.00,2,3000,3000,3000.0,31.25,31.25,31.25
合租·禹洲天玺 4居室 南卧,瑶海-和平路-宝业城市绿苑西区,96.00,2,550,550,550.0,5.729166666666667,5.729166666666667,5.729166666666667
合租·繁华新园 4居室 东卧,瑶海-和平路-宝业城市绿苑西区,96.00,2,750,750,750.0,7.8125,7.8125,7.8125
整租·窦小桥 2室1厅 南,庐阳-双岗-窦小桥,65.46,2,1700,1700,1700.0,25.970058050718,25.970058050718,25.970058050718
整租·百商现代名苑 2室2厅 南,肥西-兴园-百商现代名苑,80.35,2,2100,2100,2100.0,26.135656502800252,26.135656502800252,26.135656502800252
整租·灯塔家园二期 2室2厅 南,肥西-肥西-灯塔家园二期,94.00,2,1400,1400,1400.0,14.893617021276595,14.893617021276595,14.893617021276595
合租·龙湖天境 4居室 西南卧,肥西-肥西-灯塔家园二期,94.00,2,540,540,540.0,5.74468085106383,5.74468085106383,5.74468085106383
整租·万达华府 3室1厅 南,瑶海-方庙-万达华府,125.00,3,2400,2400,2400.0,19.2,19.2,19.2
