title,name,area,rooms,price_lower,price_upper,price_average,price_square_lower,price_square_upper,price_square_average
整租·宣化路268弄 2室1厅 南/北,长宁-中山公园-宣化路268弄,51.13,2,7500,7500,7500.0,146.68492079014277,146.68492079014277,146.68492079014277
整租·一天下大厦 1室1厅 东,静安-不夜城-一天下大厦,68.74,1,7500,7500,7500.0,109.10677916787897,109.10677916787897,109.10677916787897
整租·恒升半岛 1室1厅 北,虹口-北外滩-恒升半岛,64.79,1,6800,6800,6800.0,104.9544682821423,104.9544682821423,104.9544682821423
整租·和源大楼 1室0厅 南/西,静安-闸北公园-和源大楼,30.5,1,4000,4000,4000.0,131.14754098360655,131.14754098360655,131.14754098360655
整租·万达广场(松江) 1室1厅 北,松江-松江大学城-万达广场(松江),41.91,1,2500,2500,2500.0,59.651634454784066,59.651634454784066,59.651634454784066
整租·眉州路515弄 1室0厅 南,杨浦-东外滩-眉州路515弄,31.95,1,5200,5200,5200.0,162.75430359937403,162.75430359937403,162.75430359937403
整租·三泾南宅 1室0厅 南,长宁-中山公园-三泾南宅,33.53,1,5700,5700,5700.0,169.99701759618253,169.99701759618253,169.99701759618253
整租·水都南岸(二期) 3室3厅 南,青浦-朱家角-水都南岸(二期),208.81,3,4700,4700,4700.0,22.508500550739907,22.508500550739907,22.508500550739907
整租·爱丽雅花苑 2室2厅 南/北,松江-松江老城-爱丽雅花苑,109.28,2,5600,5600,5600.0,51.24450951683748,51.24450951683748,51.24450951683748
整租·景瑞尚滨江 3室2厅 东南,浦东-塘桥-景瑞尚滨江,214.0,3,70000,70000,70000.0,327.10280373831773,327.10280373831773,327.10280373831773
整租·卓越时代广场 2室1厅 北,宝山-共康-卓越时代广场,54.79,2,5000,5000,5000.0,91.25752874612155,91.25752874612155,91.25752874612155
整租·可乐公馆 1室1厅 南,长宁-北新泾-可乐公馆,25.51,1,5000,5000,5000.0,196.00156801254408,196.00156801254408,196.00156801254408
整租·番禺路222弄11支弄 2室1厅 南,长宁-新华路-番禺路222弄11支弄,58.2,2,9200,9200,9200.0,158.07560137457043,158.07560137457043,158.07560137457043
整租·凤城六村 2室1厅 南,杨浦-控江路-凤城六村,91.61,2,9000,9000,9000.0,98.24254993996288,98.24254993996288,98.24254993996288
整租·天汇广场 1室0厅 南,普陀-真如-天汇广场,54.12,1,5300,5300,5300.0,97.93052475979306,97.93052475979306,97.93052475979306
整租·龙湖新壹城 1室1厅 东,松江-松江大学城-龙湖新壹城,24.6,1,2100,2100,2100.0,85.36585365853658,85.36585365853658,85.36585365853658
整租·虹浦新城南区 2室1厅 南,闵行-闵浦-虹浦新城南区,75.93,2,4200,4200,4200.0,55.31410509679968,55.31410509679968,55.31410509679968
整租·龙湖滟澜山(公寓) 2室1厅 复式 南,青浦-赵巷-龙湖滟澜山(公寓),161.2,2,13600,13600,13600.0,84.36724565756825,84.36724565756825,84.36724565756825
整租·富力桃园(公寓) 4室1厅 南,青浦-盈浦-富力桃园(公寓),90.32,4,3900,3900,3900.0,43.17980513728964,43.17980513728964,43.17980513728964
整租·汇宁花园 2室1厅 东/西/西北,徐汇-徐家汇-汇宁花园,98.03,2,16500,16500,16500.0,168.3158216872386,168.3158216872386,168.3158216872386
整租·临港新世界休闲广场 1室1厅 南/北,浦东-临港新城-临港新世界休闲广场,44.59,1,1900,1900,1900.0,42.610450773716074,42.610450773716074,42.610450773716074
整租·尚光徐汇中心 2室2厅 西南/西,徐汇-徐家汇-尚光徐汇中心,54.9,2,9500,9500,9500.0,173.04189435336977,173.04189435336977,173.04189435336977
整租·海印又一城 1室1厅 东/西,浦东-康桥-海印又一城,63.0,1,3900,3900,3900.0,61.904761904761905,61.904761904761905,61.904761904761905
整租·华轩大厦 1室0厅 南,嘉定-丰庄-华轩大厦,47.52,1,4000,4000,4000.0,84.17508417508417,84.17508417508417,84.17508417508417
整租·恒丰大楼(静安) 1室1厅 西南,静安-南京西路-恒丰大楼(静安),45.9,1,7300,7300,7300.0,159.041394335512,159.041394335512,159.041394335512
整租·经纬阳光水岸家园(一期) 2室1厅 南,宝山-上大-经纬阳光水岸家园(一期),71.14,2,5800,5800,5800.0,81.52937868990722,81.52937868990722,81.52937868990722
整租·泾惠小区 2室1厅 南,普陀-甘泉宜川-泾惠小区,63.06,2,5200,5200,5200.0,82.46114811290833,82.46114811290833,82.46114811290833
整租·罗山一村 1室1厅 南,浦东-金杨-罗山一村,47.67,1,5500,5500,5500.0,115.37654709460877,115.37654709460877,115.37654709460877
整租·万科早城(一期) 1室1厅 北,闵行-浦江-万科早城(一期),60.25,1,3500,3500,3500.0,58.09128630705394,58.09128630705394,58.09128630705394
整租·绿地云天坊 1室1厅 东,松江-泗泾-绿地云天坊,41.2,1,2600,2600,2600.0,63.10679611650485,63.10679611650485,63.10679611650485
整租·合景理想家 1室1厅 南,嘉定-嘉定新城-合景理想家,43.0,1,3000,3000,3000.0,69.76744186046511,69.76744186046511,69.76744186046511
整租·世盟壹天地 1室1厅 南,嘉定-南翔-世盟壹天地,36.41,1,3500,3500,3500.0,96.12743751716562,96.12743751716562,96.12743751716562
整租·中心铂庭 1室1厅 东,静安-西藏北路-中心铂庭,46.0,1,6500,6500,6500.0,141.30434782608697,141.30434782608697,141.30434782608697
整租·郡江国际 2室1厅 南,杨浦-周家嘴路-郡江国际,71.84,2,6000,6000,6000.0,83.51893095768374,83.51893095768374,83.51893095768374
整租·新华红星国际广场 1室1厅 南,闵行-龙柏-新华红星国际广场,40.0,1,8500,8500,8500.0,212.5,212.5,212.5
整租·颐亭花园(公寓) 4室2厅 南/北,松江-九亭-颐亭花园(公寓),98.93,4,8000,8000,8000.0,80.86525826341857,80.86525826341857,80.86525826341857
整租·集成大厦 2室1厅 南,浦东-陆家嘴-集成大厦,95.71,2,12000,12000,12000.0,125.37874830216279,125.37874830216279,125.37874830216279
整租·福莱锦苑 2室1厅 南,嘉定-菊园新区-福莱锦苑,72.9,2,3200,3200,3200.0,43.8957475994513,43.8957475994513,43.8957475994513
整租·梧桐国际 1室2厅 南/西南,浦东-周浦-梧桐国际,63.87,1,4000,4000,4000.0,62.62721152340692,62.62721152340692,62.62721152340692
整租·康虹花园(公寓) 2室0厅 南,青浦-徐泾-康虹花园(公寓),66.62,2,4500,4500,4500.0,67.54728309816872,67.54728309816872,67.54728309816872
整租·溧阳路501号 1室1厅 南,虹口-北外滩-溧阳路501号,50.0,1,6500,6500,6500.0,130.0,130.0,130.0
