title,name,area,rooms,price_lower,price_upper,price_average,price_square_lower,price_square_upper,price_square_average
整租·广渠家园 1室1厅 西,东城-广渠门-广渠家园,50.0,1,5400,5400,5400.0,108.0,108.0,108.0
整租·广渠家园 2室2厅 西,东城-广渠门-广渠家园,71.54,2,5500,5500,5500.0,76.88006709533127,76.88006709533127,76.88006709533127
整租·广渠家园 2室1厅 西,东城-广渠门-广渠家园,71.0,2,6200,6200,6200.0,87.32394366197182,87.32394366197182,87.32394366197182
整租·荣丰2008 1室0厅 南/北,西城-广安门-荣丰2008,24.5,1,3800,3800,3800.0,155.10204081632654,155.10204081632654,155.10204081632654
整租·广安小区 2室2厅 南/北,西城-广安门-广安小区,128.89,2,11500,11500,11500.0,89.22336876406239,89.22336876406239,89.22336876406239
整租·远见名苑 2室1厅 东北,西城-广安门-远见名苑,88.81,2,9500,9500,9500.0,106.96993581803851,106.96993581803851,106.96993581803851
整租·李村南里 3室1厅 南/北,东城-永定门-李村南里,73.0,3,6600,6600,6600.0,90.41095890410959,90.41095890410959,90.41095890410959
整租·建予园 2室1厅 南,东城-永定门-建予园,88.0,2,6500,6500,6500.0,73.86363636363636,73.86363636363636,73.86363636363636
整租·远见名苑 1室0厅 南,西城-广安门-远见名苑,51.09,1,5500,5500,5500.0,107.65316108827558,107.65316108827558,107.65316108827558
整租·荣丰2008 1室0厅 南/北,西城-广安门-荣丰2008,25.84,1,3700,3700,3700.0,143.1888544891641,143.1888544891641,143.1888544891641
整租·荣丰2008 1室0厅 西,西城-广安门-荣丰2008,27.09,1,4100,4100,4100.0,151.34736064968624,151.34736064968624,151.34736064968624
整租·前门东大街 2室1厅 南/北,东城-前门-前门东大街,55.0,2,7200,7200,7200.0,130.9090909090909,130.9090909090909,130.9090909090909
整租·锦上国际公寓 1室1厅 北,西城-长椿街-锦上国际公寓,69.97,1,7200,7200,7200.0,102.90124339002429,102.90124339002429,102.90124339002429
整租·建茗苑 3室1厅 东南/北,丰台-马连道-建茗苑,118.77,3,8000,8000,8000.0,67.3570767028711,67.3570767028711,67.3570767028711
整租·槐柏树后街 1室1厅 南,西城-长椿街-槐柏树后街,38.46,1,6500,6500,6500.0,169.0067602704108,169.0067602704108,169.0067602704108
整租·丽泽雅园 1室1厅 南,丰台-马连道-丽泽雅园,61.34,1,5900,5900,5900.0,96.18519726116726,96.18519726116726,96.18519726116726
整租·双槐里 1室1厅 东,西城-牛街-双槐里,45.0,1,5500,5500,5500.0,122.22222222222223,122.22222222222223,122.22222222222223
整租·康城别墅三期 4室2厅 南/北,朝阳-双桥-康城别墅三期,420.0,4,28000,28000,28000.0,66.66666666666667,66.66666666666667,66.66666666666667
整租·夏季星空 2室1厅 南/北,丰台-草桥-夏季星空,118.0,2,9800,9800,9800.0,83.05084745762711,83.05084745762711,83.05084745762711
整租·北京印象 3室2厅 南/北,海淀-定慧寺-北京印象,170.0,3,18000,18000,18000.0,105.88235294117646,105.88235294117646,105.88235294117646
整租·和悦华锦 3室1厅 南/北,大兴-亦庄开发区其它-和悦华锦,89.0,3,6800,6800,6800.0,76.40449438202248,76.40449438202248,76.40449438202248
整租·万象新天一区 3室2厅 南/北,朝阳-常营-万象新天一区,147.54,3,11500,11500,11500.0,77.9449640775383,77.9449640775383,77.9449640775383
整租·清泽园 2室2厅 南/北,海淀-海淀北部新区-清泽园,120.0,2,8000,8000,8000.0,66.66666666666667,66.66666666666667,66.66666666666667
整租·桃源里 1室1厅 南,丰台-万源-桃源里,51.0,1,3500,3500,3500.0,68.62745098039215,68.62745098039215,68.62745098039215
整租·辛店小区 3室1厅 南/北,大兴-观音寺-辛店小区,75.0,3,3200,3200,3200.0,42.666666666666664,42.666666666666664,42.666666666666664
整租·峻峰华亭 3室2厅 东南,朝阳-健翔桥-峻峰华亭,200.8,3,21000,21000,21000.0,104.5816733067729,104.5816733067729,104.5816733067729
